episode,q_predicted,realized_return,first_action,rank_by_q,rank_by_return
288,2.933587,14.26087252101782,1,112.0,429.0
301,2.9362898,11.454132458809827,1,113.0,212.0
133,2.9412494,12.661189252754601,1,114.0,292.0
482,2.9420133,9.528287134120907,1,115.0,121.0
477,2.9461348,13.719953797893844,1,116.0,387.0
381,2.9462452,13.63374611113365,1,117.0,375.0
480,2.951296,9.511266257969254,1,118.0,119.0
108,2.951428,12.209450459244673,1,119.0,263.0
25,2.9515803,10.776023548113857,1,120.0,173.0
331,2.9539714,9.835801489648608,1,121.0,133.0
55,2.9540443,12.74423873328074,1,122.0,299.0
485,2.957013,14.56725611007065,1,123.0,451.0
49,2.9600224,10.725320354634652,1,124.0,171.0
286,2.963838,14.75104441960651,1,125.0,460.0
157,2.9640937,11.92711280297404,1,126.0,248.0
230,2.9647534,10.242111701676569,1,127.0,151.0
453,2.9653945,11.767043510909716,1,128.0,238.0
85,2.9654412,11.559724760286905,1,129.0,217.0
328,2.966618,13.544626882818285,1,130.0,365.0
426,2.9667847,13.17045303879401,1,131.0,327.0
222,2.966792,10.879609456135375,1,132.0,176.0
62,2.9669273,12.341671480541835,1,133.0,271.0
442,2.9681768,15.579984429173567,1,134.0,491.0
490,2.9684477,12.674863915440131,1,135.0,295.0
416,2.9698544,12.515238956405915,1,136.0,283.0
210,2.9698944,11.816710634947478,1,137.0,245.0
460,2.9704201,13.511454453870329,1,138.0,358.0
487,2.9705396,13.14071344814228,1,139.0,320.0
404,2.9709105,12.091422726830018,1,140.0,258.0
255,2.9722729,9.703659176094202,1,141.0,128.0
278,2.9740946,15.188247866285987,1,142.0,478.0
343,2.9754176,14.494200102762603,1,143.0,447.0
30,2.9765446,12.735254604462156,1,144.0,298.0
379,2.9770827,10.936743502735288,1,145.0,182.0
96,2.9781885,12.059636350649912,1,146.0,257.0
92,2.9786081,11.00290119779693,1,147.0,185.0
144,2.978728,15.557008222905184,1,148.0,490.0
188,2.97878,13.055334423217774,1,149.0,318.0
161,2.978869,14.286345904007554,1,150.0,433.0
424,2.9791043,10.40710410439963,1,151.0,156.0
425,2.9803095,14.533094484669961,1,152.0,448.0
377,2.9818425,10.096537599517488,1,153.0,140.0
60,2.981868,13.531928481602293,1,154.0,362.0
323,2.9819043,13.702479649091606,1,155.0,384.0
279,2.9824753,11.0484110247425,1,156.0,187.0
103,2.9826303,13.314195745155764,1,157.0,342.0
250,2.9828699,11.74071201956172,1,158.0,237.0
382,2.9844236,15.187521191243789,1,159.0,477.0
36,2.9853306,13.527563316888491,1,160.0,360.0
216,2.9854522,13.80084955003824,1,161.0,393.0
472,2.9856799,13.545422549538728,1,162.0,366.0
296,2.9861617,12.05069432629437,1,163.0,256.0
310,2.9877167,12.276635816985134,1,164.0,266.0
292,2.9877646,11.542662540350408,1,165.0,216.0
221,2.987772,13.287527753090586,1,166.0,338.0
275,2.9884639,14.74075513835958,1,167.0,458.0
284,2.988791,10.914442654885455,1,168.0,179.0
481,2.9892642,13.485309571534115,1,169.0,353.0
228,2.9904199,11.690005730206355,1,170.0,231.0
423,2.9908605,11.226058249228293,1,171.0,195.0
155,2.9908757,12.557862251790441,1,172.0,285.0
80,2.991484,13.256913900503129,4,173.0,335.0
102,2.9919631,11.505755057110898,1,174.0,215.0
176,2.9925656,13.668519169370539,1,175.0,377.0
63,2.9928722,11.622361195266201,1,176.0,223.0
455,2.993084,13.597944674860985,1,177.0,368.0
488,2.9939554,14.237732305680709,1,178.0,425.0
373,2.994391,11.075069886095095,1,179.0,188.0
293,2.9954357,11.9521640691282,1,180.0,249.0
362,2.9963477,16.36374621507495,1,181.0,498.0
337,2.9974513,12.731092743994072,1,182.0,297.0
227,2.9974742,13.6061308708485,1,183.0,372.0
391,2.9975328,13.40189197789056,1,184.0,349.0
20,3.0000432,14.395357777614818,1,185.0,439.0
432,3.0002182,14.74826382767334,1,186.0,459.0
220,3.0004585,10.665745392487608,1,187.0,169.0
13,3.0006194,10.884745927132766,1,188.0,177.0
438,3.0007076,10.670666660088633,1,189.0,170.0
76,3.0013614,14.059518173655977,1,190.0,416.0
265,3.0038176,14.916104876214282,1,191.0,464.0
412,3.004031,12.561180155612227,1,192.0,286.0
114,3.0063167,9.69138951314402,1,193.0,127.0
420,3.0064445,12.285524749207836,1,194.0,267.0
229,3.006445,12.240173286524776,1,195.0,265.0
66,3.006751,14.653099793537946,1,196.0,452.0
306,3.0073004,13.103314340149293,1,197.0,319.0
307,3.0076094,13.163369674565743,1,198.0,324.0
409,3.0079494,13.694267007874313,1,199.0,383.0
466,3.0083046,14.462822203951436,1,200.0,444.0
140,3.0087028,10.630205125110491,1,201.0,166.0
68,3.0098774,12.320017580465027,1,202.0,269.0
89,3.0118732,13.822775664507482,1,203.0,397.0
277,3.0121522,12.964445852246559,1,204.0,308.0
268,3.0141876,11.366106186600572,1,205.0,204.0
152,3.0154624,12.353930395908588,1,206.0,272.0
403,3.016313,13.155153972361411,1,207.0,322.0
212,3.017116,14.983916865870077,1,208.0,467.0
11,3.0175838,14.18071956151064,1,209.0,422.0
225,3.0216873,12.200034913563053,1,210.0,262.0
70,3.0219922,15.336133970078484,1,211.0,485.0
175,3.0234046,13.599556244931131,1,212.0,369.0
276,3.0236888,12.747114870647613,1,213.0,300.0
109,3.0278552,10.78633219493297,1,214.0,174.0
316,3.0280824,10.364445222273288,1,215.0,153.0
199,3.0284667,11.22155096271045,1,216.0,194.0
266,3.0289688,11.996624955905205,1,217.0,253.0
387,3.029318,12.871390763924412,1,218.0,305.0
154,3.029685,14.155938287532141,1,219.0,419.0
312,3.0298636,9.570142629770961,1,220.0,123.0
450,3.0329914,14.721954232820032,1,221.0,456.0
347,3.0333345,13.70756545141763,1,222.0,386.0
205,3.0334294,13.882541158342905,1,223.0,407.0
147,3.033871,13.0120418144072,1,224.0,311.0
476,3.0351112,13.673790239703699,1,225.0,378.0
37,3.0362802,13.503139207226525,1,226.0,357.0
74,3.0364804,13.049719997990579,1,227.0,316.0
223,3.0365171,12.535888520640158,1,228.0,284.0
32,3.038355,15.1170805664531,1,229.0,473.0
422,3.0384994,13.3153926756905,1,230.0,343.0
160,3.038721,15.200124337977554,1,231.0,479.0
113,3.0393558,13.682313033373317,1,232.0,379.0
86,3.0395997,10.192430123931512,1,233.0,149.0
33,3.03976,10.538128632115988,1,234.0,163.0
297,3.0398073,13.6858672927136,1,235.0,381.0
197,3.040368,11.718890687530884,1,236.0,235.0
367,3.0427132,13.855760252626304,1,237.0,401.0
463,3.0427518,10.116936817026499,1,238.0,144.0
121,3.0427842,13.705948852976983,1,239.0,385.0
112,3.0435011,11.644339217617572,1,240.0,224.0
141,3.0436482,10.44916996709001,1,241.0,161.0
35,3.0440865,13.626112448215238,1,242.0,374.0
185,3.044375,11.33948625723473,1,243.0,200.0
39,3.0449214,12.916551268838166,1,244.0,307.0
14,3.0468826,14.739659857007625,1,245.0,457.0
9,3.0476258,15.106518602866153,1,246.0,472.0
270,3.0483599,13.408521534033708,1,247.0,350.0
12,3.0490973,14.799664852883511,1,248.0,462.0
280,3.049234,10.136611614535411,1,249.0,146.0
75,3.0507932,11.291131717995393,1,250.0,198.0
192,3.0546885,14.176454060272624,1,251.0,421.0
10,3.0562365,12.876194271040456,1,252.0,306.0
461,3.0605047,15.1712219097676,1,253.0,476.0
171,3.0635543,13.026474112331078,1,254.0,312.0
183,3.0635822,11.407557931483323,1,255.0,207.0
341,3.068584,14.968748335114533,1,256.0,466.0
421,3.068759,13.863246798890367,1,257.0,403.0
4,3.0695739,16.55824847916597,1,258.0,499.0
119,3.0697465,9.816566138248373,1,259.0,132.0
498,3.0709684,14.53614714536289,1,260.0,449.0
163,3.073924,12.002925141374623,1,261.0,254.0
169,3.0756364,10.766924591712545,1,262.0,172.0
8,3.076006,11.696557052762907,1,263.0,232.0
43,3.077325,13.233025568832659,1,264.0,331.0
90,3.0776894,11.209813225067604,1,265.0,193.0
389,3.0835552,13.497493927858974,1,266.0,355.0
414,3.0858333,11.617050071504092,1,267.0,221.0
135,3.0867848,11.34287466385359,1,268.0,201.0
304,3.0881758,10.113234680445196,1,269.0,143.0
496,3.09097,15.386820246355768,1,270.0,486.0
29,3.0937152,11.104779718863387,1,271.0,189.0
452,3.0947676,11.718528864969485,1,272.0,234.0
138,3.0948834,10.04322931272957,1,273.0,137.0
38,3.0969496,13.815548592007259,1,274.0,396.0
394,3.0971882,12.293777900923848,1,275.0,268.0
402,3.0981126,12.755090970855107,1,276.0,302.0
295,3.1010456,10.165670528062254,1,277.0,148.0
190,3.1020873,13.534175530250138,1,278.0,363.0
315,3.1040711,14.313351412520841,4,279.0,435.0
193,3.105276,9.632250681336828,1,280.0,125.0
236,3.1056087,14.471223400400492,1,281.0,445.0
369,3.1056504,13.747376611430244,1,282.0,390.0
126,3.1113467,10.54388498503791,1,283.0,164.0
458,3.117,13.045716246484961,1,284.0,314.0
136,3.1185617,13.218854287560935,1,285.0,330.0
132,3.1227343,11.358918503232216,1,286.0,203.0
408,3.1261168,11.768334331533433,1,287.0,239.0
72,3.1263452,11.903127184837142,1,288.0,246.0
0,3.1270525,14.461283943755905,1,289.0,443.0
282,3.1288006,9.518577469957261,1,290.0,120.0
173,3.1289964,12.614929367118837,1,291.0,289.0
167,3.1326249,11.787834472774255,1,292.0,243.0
206,3.1342893,11.725259962489714,1,293.0,236.0
128,3.1351602,13.167968900680265,4,294.0,325.0
181,3.1388726,12.431493653519953,1,295.0,277.0
130,3.140176,9.617200947776732,1,296.0,124.0
313,3.1420236,11.560344773340862,1,297.0,218.0
249,3.142447,10.431496627611889,1,298.0,159.0
254,3.1436799,11.32250385690705,1,299.0,199.0
486,3.143854,11.677831469532096,1,300.0,228.0
145,3.145511,10.091365680233,1,301.0,139.0
274,3.145527,14.820248992880677,1,302.0,463.0
320,3.147848,14.34577219891445,1,303.0,437.0
410,3.1482468,11.660039657107715,1,304.0,226.0
419,3.1492448,10.267527812843488,1,305.0,152.0
3,3.1499457,13.775055847313691,1,306.0,391.0
267,3.151245,14.190587958166413,1,307.0,423.0
342,3.1514444,10.938504998605294,1,308.0,183.0
51,3.1517045,15.208311198001379,1,309.0,480.0
170,3.1518445,12.485415745340127,1,310.0,278.0
494,3.1524396,15.060400361976793,1,311.0,471.0
110,3.1527686,15.747947552768377,1,312.0,496.0
57,3.1528382,15.236511638830189,1,313.0,482.0
319,3.154638,14.098724074725743,1,314.0,418.0
143,3.1553752,13.81318424497397,1,315.0,395.0
431,3.15766,15.27453788857673,1,316.0,484.0
115,3.1609507,13.944003953556118,1,317.0,409.0
260,3.161745,15.234650885788579,1,318.0,481.0
361,3.1660383,12.12771790679871,1,319.0,261.0
318,3.1675358,13.157667688272545,1,320.0,323.0
215,3.16837,15.016302965681117,1,321.0,469.0
17,3.1696615,10.017157237714393,1,322.0,136.0
356,3.173979,13.415037620583659,1,323.0,351.0
208,3.175611,11.126447648783694,1,324.0,190.0
78,3.1780329,14.345442003302535,1,325.0,436.0
242,3.1786156,14.26657112555654,1,326.0,430.0
5,3.180177,15.735086296827184,1,327.0,494.0
322,3.1808085,14.478692479212361,1,328.0,446.0
23,3.1816022,13.527857752498605,1,329.0,361.0
31,3.182582,13.72415020175438,1,330.0,388.0
289,3.186446,13.732460698986197,1,331.0,389.0
235,3.1874442,13.684379841587228,1,332.0,380.0
56,3.1909678,15.970270182365452,1,333.0,497.0
158,3.193751,14.308100085470766,1,334.0,434.0
281,3.195351,13.389678740728364,1,335.0,348.0
348,3.2015982,12.486217861931918,1,336.0,279.0
303,3.2055166,15.744427245196297,1,337.0,495.0
263,3.205586,14.021586372776701,1,338.0,411.0
395,3.2059116,12.322792872295638,1,339.0,270.0
127,3.2076857,10.414872292617149,1,340.0,158.0
123,3.229229,13.584987200934936,1,341.0,367.0
97,3.2365644,14.257495767433225,4,342.0,427.0
353,3.243585,16.904375765196956,1,343.0,500.0
202,3.248708,11.410166955106002,4,344.0,208.0
180,3.4242651,8.306485173130888,3,345.0,113.0
100,3.4723885,13.198895493638538,4,346.0,328.0
257,3.556966,8.456648728930652,3,347.0,115.0
95,3.6029944,15.05736107008454,2,348.0,470.0
264,3.6146636,13.87483276276723,2,349.0,406.0
308,3.6376295,15.633685735063942,2,350.0,492.0
448,3.6466465,14.690061022395824,3,351.0,454.0
346,3.6707845,14.406755548772722,2,352.0,440.0
24,3.6929412,14.052417289659758,2,353.0,415.0
219,3.6991096,12.225826505880137,2,354.0,264.0
336,3.7021463,14.259740676231383,2,355.0,428.0
146,3.708959,8.401636621970038,2,356.0,114.0
165,3.7132537,14.395346799726582,2,357.0,438.0
84,3.7268026,6.9475747523387215,2,358.0,106.0
433,3.7275155,12.816370853183372,2,359.0,304.0
495,3.7391727,11.58860974593991,2,360.0,220.0
329,3.7639127,-21.790045586493115,3,361.0,10.0
443,3.7693362,10.662983043241386,3,362.0,168.0
383,3.771161,10.846417921702233,3,363.0,175.0
125,3.773678,10.408829198652116,2,364.0,157.0
365,3.7773902,11.504191389127067,2,365.0,214.0
417,3.783377,6.795094920729011,2,366.0,105.0
18,3.7919414,13.84538220608758,2,367.0,399.0
40,3.797656,2.7736299091661145,3,368.0,90.0
153,3.8010752,11.49872341991681,3,369.0,213.0
64,3.815923,6.22202207566182,3,370.0,101.0
58,3.8166766,4.035324891049713,3,371.0,95.0
99,3.829935,1.6894998340533234,3,372.0,83.0
429,3.830005,14.442557730498155,2,373.0,442.0
290,3.84023,-5.1402855825208755,3,374.0,51.0
248,3.8413782,-4.734206454388739,3,375.0,54.0
94,3.8543553,9.705214888053096,3,376.0,129.0
207,3.8689792,11.575135470514793,2,377.0,219.0
470,3.8732588,12.647385686346272,2,378.0,291.0
287,3.8769536,10.144183053426971,2,379.0,147.0
204,3.8807075,10.4040410701505,2,380.0,155.0
479,3.8846679,7.254759834080391,3,381.0,108.0
272,3.890185,10.923568093300666,2,382.0,181.0
418,3.892563,13.87041902598754,2,383.0,405.0
44,3.89328,9.411148946138733,3,384.0,118.0
239,3.9173667,13.290008391340718,2,385.0,339.0
405,3.930457,-15.152927129032992,3,386.0,18.0
186,3.9361248,-2.4822047432509295,3,387.0,63.0
247,3.9496288,1.3297720484875306,3,388.0,82.0
454,3.949716,-1.398740132030814,3,389.0,68.0
91,3.9499383,11.005977468568673,3,390.0,186.0
214,3.9532526,6.331872146557768,3,391.0,102.0
447,3.955738,10.065964686544387,3,392.0,138.0
355,3.9580326,13.17007012656373,2,393.0,326.0
107,3.9580562,12.664487407550643,2,394.0,294.0
411,3.9600527,2.366193344371003,3,395.0,87.0
327,3.9620733,8.13239248928552,3,396.0,111.0
321,3.9626365,-1.6848897299649792,3,397.0,65.0
179,3.9654627,2.4474960977118645,3,398.0,88.0
375,3.9690998,-4.2292840750846725,3,399.0,57.0
172,3.9724996,-3.122373544054718,3,400.0,61.0
483,3.9730527,11.389812675196154,3,401.0,206.0
2,3.975702,4.3992547225956,3,402.0,97.0
237,3.976749,9.739800176380886,3,403.0,130.0
246,3.978554,4.558734461552579,3,404.0,98.0
273,3.9788918,-5.59978078655517,3,405.0,48.0
252,3.9793541,-0.4828834873246022,3,406.0,74.0
317,3.980472,11.718270121265677,3,407.0,233.0
262,3.9824905,6.369656229522875,3,408.0,103.0
42,3.9847126,11.444880760990552,3,409.0,211.0
120,3.9910848,14.686255113981723,2,410.0,453.0
111,4.014554,12.602726016896272,2,411.0,288.0
484,4.0190215,6.970808654110001,2,412.0,107.0
415,4.0394454,8.457963251940757,3,413.0,116.0
468,4.040221,1.741145536058971,3,414.0,85.0
398,4.0750356,14.720127881961696,2,415.0,455.0
435,4.103546,7.263431270751114,3,416.0,109.0
46,4.1068926,-2.9449305277102944,3,417.0,62.0
226,4.1152997,-13.698583605108976,3,418.0,23.0
459,4.1683216,-15.048206542807714,3,419.0,19.0
357,4.168486,-5.052320185617093,3,420.0,52.0
471,4.1891556,-19.757590356996054,3,421.0,12.0
15,4.194961,-14.90529292969548,3,422.0,20.0
285,4.204832,8.288105447460055,3,423.0,112.0
198,4.2058864,3.2626315739058294,3,424.0,92.0
148,4.228243,-10.878857775982985,3,425.0,30.0
309,4.261426,-28.3236836432773,3,426.0,2.0
385,4.2768793,-12.639869914847946,3,427.0,25.0
370,4.2777824,-13.788925460788615,3,428.0,22.0
88,4.2812767,-41.831380782647805,3,429.0,1.0
393,4.288288,-7.6847458204595736,3,430.0,40.0
407,4.290072,-24.774336037489274,3,431.0,5.0
224,4.298848,-3.313883106472746,3,432.0,60.0
201,4.303152,-26.803656152201267,3,433.0,4.0
473,4.3222632,-12.582543569016286,3,434.0,26.0
34,4.3307505,3.1280420583215314,3,435.0,91.0
439,4.3360357,0.24788062139831935,3,436.0,78.0
298,4.337041,-4.407955894444463,3,437.0,56.0
105,4.3381557,-10.400106650922933,3,438.0,32.0
117,4.340562,6.5598884469516845,3,439.0,104.0
54,4.341228,-5.917154108182556,3,440.0,47.0
232,4.3488445,-7.029025545362397,3,441.0,42.0
360,4.349649,-14.092394193191385,3,442.0,21.0
325,4.3527975,-0.14461476527624484,3,443.0,75.0
211,4.3545146,-5.397436048725094,3,444.0,49.0
366,4.355718,-6.031849978466018,3,445.0,46.0
283,4.3595047,-12.238149735959219,3,446.0,27.0
324,4.363645,-9.09472777072057,3,447.0,35.0
334,4.368988,-4.492215825573026,3,448.0,55.0
478,4.3694444,-6.516187651082209,3,449.0,44.0
253,4.3759756,-9.169093565881617,3,450.0,34.0
104,4.378647,-23.535833650608254,3,451.0,7.0
465,4.383025,-17.0159094629891,3,452.0,14.0
28,4.390768,-24.256448215909515,3,453.0,6.0
344,4.399788,-1.360733130273644,3,454.0,69.0
6,4.4031644,-9.048460798534997,3,455.0,36.0
67,4.405353,-18.392723256223338,3,456.0,13.0
21,4.40567,-6.196890910905725,3,457.0,45.0
195,4.4057903,-8.878966123164094,3,458.0,37.0
430,4.4058156,-2.391139011808359,3,459.0,64.0
26,4.410608,-4.205260679086178,3,460.0,58.0
213,4.41144,4.082353225289624,3,461.0,96.0
372,4.412819,-11.00759640966702,3,462.0,29.0
118,4.4149933,-8.101881951899097,3,463.0,39.0
261,4.4249554,-4.784338052486033,3,464.0,53.0
151,4.4271717,-3.8491313990817613,3,465.0,59.0
345,4.4316645,-27.783461850323917,3,466.0,3.0
217,4.4360604,-13.688973425140896,3,467.0,24.0
493,4.443326,-22.32334855678682,3,468.0,9.0
251,4.45568,-1.2913868471650236,3,469.0,71.0
142,4.4561954,-20.08544154194563,3,470.0,11.0
492,4.459987,0.12700137835761227,3,471.0,76.0
244,4.477261,-6.787767796161599,3,472.0,43.0
231,4.492653,-11.498209579147733,3,473.0,28.0
150,4.4934535,-1.571270548792267,3,474.0,67.0
134,4.4944625,-8.235310550265915,3,475.0,38.0
259,4.5016613,-10.71512259015805,3,476.0,31.0
139,4.5050387,3.2708786449094296,3,477.0,93.0
302,4.506041,-7.046710932164063,3,478.0,41.0
162,4.508445,-15.540452904854932,3,479.0,17.0
339,4.5109606,-16.916050818790893,3,480.0,15.0
401,4.511678,-5.159171282058685,3,481.0,50.0
131,4.517205,-23.473819739300694,3,482.0,8.0
386,4.5191884,-9.730452130735404,3,483.0,33.0
234,4.519742,-15.90409944607103,3,484.0,16.0
489,4.5199084,9.322886575728555,3,485.0,117.0
464,4.5204425,3.4800507253719024,3,486.0,94.0
241,4.5239806,2.488397731183829,3,487.0,89.0
457,4.525514,0.2018463843971987,3,488.0,77.0
291,4.525896,6.15632700015834,3,489.0,100.0
437,4.5274763,-1.6638793777549385,3,490.0,66.0
168,4.5296717,11.18902790938534,3,491.0,192.0
294,4.544089,7.725041751318374,3,492.0,110.0
451,4.546187,-1.297341935655559,3,493.0,70.0
446,4.547819,0.45574404028625803,3,494.0,79.0
378,4.549658,1.7401344211460796,3,495.0,84.0
194,4.550538,1.2409588582463051,3,496.0,81.0
314,4.5769196,-0.9681084377599078,3,497.0,72.0
474,4.596607,10.486468929953597,3,498.0,162.0
368,4.6287675,5.387584477786053,3,499.0,99.0
363,4.668618,1.8176916689225964,3,500.0,86.0
