well_id,date,lat,lon,actual,pred_v1,pred_v2,kriging
W_19.8889_73.6958,2016-11-04,19.88889,73.69583,2.7,2.9108195583636896,4.328884996281927,2.2010645866394043
W_19.8889_73.6958,2017-01-04,19.88889,73.69583,1.8,4.031363274433724,3.8678079986841176,4.102722644805908
W_19.8889_73.6958,2019-01-09,19.88889,73.69583,1.0,5.173183286796708,5.719314031796773,4.3810553550720215
W_19.8889_73.6958,2019-05-19,19.88889,73.69583,3.8,10.043876730232387,9.158263131787422,8.317899703979492
W_19.8889_73.6958,2019-11-09,19.88889,73.69583,0.55,2.734324591635777,2.8582241442171883,1.8315399885177608
W_19.8889_73.6958,2020-01-09,19.88889,73.69583,2.45,5.648355358939184,4.137961593253153,5.389282703399658
W_19.8889_73.6958,2021-01-09,19.88889,73.69583,3.15,4.543799449972133,4.275858591210481,3.889825582504273
W_20.1767_73.7,2015-11-04,20.17667,73.7,1.65,3.721657425471113,3.925694283281613,3.3309786319732666
W_20.1767_73.7,2017-01-04,20.17667,73.7,2.6,5.039117006607676,4.830713618680848,4.4171552658081055
W_20.1767_73.7,2019-01-09,20.17667,73.7,7.7,5.245913247855076,5.728062475986648,5.691869735717773
W_20.1767_73.7,2019-05-19,20.17667,73.7,8.6,9.981207182986795,9.19659686925242,8.381662368774414
W_20.1767_73.7,2019-11-09,20.17667,73.7,0.6,2.9664358822273322,3.0295886310392364,1.853132963180542
W_20.1767_73.7,2020-01-09,20.17667,73.7,4.92,6.099542722032585,4.1549535390314585,7.154849529266357
W_20.1767_73.7,2021-01-09,20.17667,73.7,1.4,4.1583073791290985,4.146666246792051,3.8585009574890137
W_20.0639_74.1111,2017-01-04,20.06389,74.11111,4.9,5.582730078802616,5.786184413844552,4.365926265716553
W_20.0639_74.1111,2019-01-09,20.06389,74.11111,8.2,6.735460098046995,7.474401977601204,4.80841875076294
W_20.0639_74.1111,2019-05-19,20.06389,74.11111,11.24,9.104209860778688,9.393149523076472,12.101078033447266
W_20.0639_74.1111,2019-08-19,20.06389,74.11111,9.2,6.856123636401259,5.213018332646722,4.151192665100098
W_20.0639_74.1111,2019-11-09,20.06389,74.11111,6.4,3.7820455049191044,3.659770737388469,4.616012573242188
W_20.0639_74.1111,2020-01-09,20.06389,74.11111,7.52,5.575445736256697,5.951669373526544,4.693408489227295
W_20.0639_74.1111,2021-01-09,20.06389,74.11111,7.5,5.523177040448328,5.656124665125866,5.274879455566406
W_19.8039_74.2489,2016-01-04,19.80389,74.24889,10.4,7.722166108115354,7.824426244062187,5.630606651306152
W_19.8039_74.2489,2016-11-04,19.80389,74.24889,1.6,5.880602666806465,5.694015101833154,3.604372501373291
W_19.8039_74.2489,2017-01-04,19.80389,74.24889,6.1,5.363750526617476,5.182292397188794,5.444385051727295
W_19.8039_74.2489,2019-01-09,19.80389,74.24889,9.9,8.259156019914585,8.773484156667266,4.920252799987793
W_19.8039_74.2489,2019-05-19,19.80389,74.24889,15.7,9.596657793396696,9.63149694022066,10.651803016662598
W_19.8039_74.2489,2019-08-19,19.80389,74.24889,1.7,7.710918032784874,6.56873837117837,4.274440765380859
W_19.8039_74.2489,2019-11-09,19.80389,74.24889,5.35,3.428821239856173,3.934104298404856,4.841670989990234
W_19.8039_74.2489,2020-01-09,19.80389,74.24889,8.45,5.923159730229008,5.970812759067509,3.862514972686768
W_19.8039_74.2489,2021-01-09,19.80389,74.24889,10.4,5.46677662504898,5.515830982882661,5.299434185028076
W_20.4667_73.9833,2016-11-04,20.46667,73.98333,12.6,8.180747110405397,8.057053630778594,4.502102375030518
W_20.4667_73.9833,2017-01-04,20.46667,73.98333,14.1,6.225360883809013,6.39930930808395,6.079759120941162
W_20.4667_73.9833,2019-01-09,20.46667,73.98333,10.8,7.673997627721605,7.327868728758379,9.14175033569336
W_20.4667_73.9833,2019-05-19,20.46667,73.98333,20.49,10.203444994342162,10.079638913767866,18.54626846313477
W_20.4667_73.9833,2019-11-09,20.46667,73.98333,8.8,4.358988649138186,3.595213399135954,4.713379383087158
W_20.4667_73.9833,2020-01-09,20.46667,73.98333,20.49,7.358075649612475,6.69202244037746,10.844416618347168
W_20.2_73.8167,2016-11-04,20.2,73.81667,3.3,3.817630700584884,4.7825568343559866,3.6626229286193848
W_20.2_73.8167,2017-01-04,20.2,73.81667,8.5,5.913551658405478,5.22342801196104,5.354250431060791
W_20.2_73.8167,2019-01-09,20.2,73.81667,13.5,5.976478656694702,5.920678598166731,6.077340126037598
W_20.2_73.8167,2019-05-19,20.2,73.81667,10.5,10.038609119339135,8.751561530801231,9.801095962524414
W_20.2_73.8167,2019-11-09,20.2,73.81667,2.0,3.2337426459296115,3.054085607124228,2.576484203338623
W_20.2_73.8167,2020-01-09,20.2,73.81667,7.55,6.127535542982363,4.772226649237194,7.957306861877441
W_20.2_73.8167,2021-01-09,20.2,73.81667,0.35,4.872510751416543,4.619963434301965,4.457543849945068
W_19.8447_74.0833,2016-11-04,19.84472,74.08333,3.4,5.898534274424797,5.862994609620151,5.213414669036865
W_19.8447_74.0833,2017-01-04,19.84472,74.08333,4.6,6.694482651450102,6.324871734974336,6.91059160232544
W_19.8447_74.0833,2019-01-09,19.84472,74.08333,5.15,6.420689911378827,7.265813572947732,5.716766357421875
W_19.8447_74.0833,2019-05-19,19.84472,74.08333,9.2,9.574518327335596,9.367422256600788,11.749425888061523
W_19.8447_74.0833,2019-08-19,19.84472,74.08333,0.8,6.755396023576844,5.326113988550735,6.374500274658203
W_19.8447_74.0833,2019-11-09,19.84472,74.08333,3.5,3.2942222711865763,3.663785639196715,5.114501476287842
W_19.8447_74.0833,2020-01-09,19.84472,74.08333,6.5,6.2113969019600095,6.018860641324753,5.195144176483154
W_19.8447_74.0833,2021-01-09,19.84472,74.08333,4.4,5.425430067655375,5.580551717861459,5.167334079742432
W_19.8728_73.8811,2016-01-04,19.87278,73.88111,11.7,4.712732959931473,5.493370152812968,4.366322994232178
W_19.8728_73.8811,2016-11-04,19.87278,73.88111,3.5,4.0729971099622215,4.85651259671574,3.7990667819976807
W_19.8728_73.8811,2019-01-09,19.87278,73.88111,10.2,5.277457437853053,5.914000995980433,4.405445098876953
W_19.8728_73.8811,2019-05-19,19.87278,73.88111,13.6,10.019028046517601,9.26460706135371,9.964534759521484
W_19.8728_73.8811,2019-11-09,19.87278,73.88111,5.1,2.951421330275236,3.2375023803226965,2.7756030559539795
W_19.8728_73.8811,2020-01-09,19.87278,73.88111,4.48,5.379201359447763,4.77953135440675,5.369363784790039
W_19.8728_73.8811,2021-01-09,19.87278,73.88111,3.0,4.777479284113227,4.666540300018456,4.378767967224121
W_20.6333_74.4042,2016-11-04,20.63333,74.40417,1.4,9.829866712616978,7.769343884795976,10.696282386779783
W_20.6333_74.4042,2017-01-04,20.63333,74.40417,3.2,12.525855530678413,11.169112814271816,17.358137130737305
W_20.6333_74.4042,2019-01-09,20.63333,74.40417,8.65,13.961408921497314,11.207701935334804,20.67094612121582
W_20.6333_74.4042,2019-05-19,20.63333,74.40417,5.5,9.585931028030743,10.041052471737316,24.56998634338379
W_20.6333_74.4042,2019-08-19,20.63333,74.40417,1.3,7.331832271210816,5.04682927713976,21.55314445495605
W_20.6333_74.4042,2019-11-09,20.63333,74.40417,7.0,4.739178059583728,4.261720715643084,8.626906394958496
W_20.6333_74.4042,2020-01-09,20.63333,74.40417,3.2,9.19651524670195,9.052857778446716,10.76017951965332
W_20.6333_74.4042,2021-01-09,20.63333,74.40417,3.0,7.986546927037584,6.690108697896883,9.00613784790039
W_20.1083_74.225,2016-11-04,20.10833,74.225,2.1,4.956556082330571,4.94355784482306,4.069601535797119
W_20.1083_74.225,2017-01-04,20.10833,74.225,2.4,5.692038535157886,5.541055983142319,5.516181945800781
W_20.1083_74.225,2019-05-19,20.10833,74.225,45.0,9.52957476622447,9.62524807427565,8.43738842010498
W_20.1083_74.225,2019-08-19,20.10833,74.225,1.5,7.2143749254509535,5.801598358397703,4.246207237243652
W_20.1083_74.225,2019-11-09,20.10833,74.225,4.2,4.160005675175133,4.201257623445709,4.537323951721191
W_20.7822_74.1417,2016-01-04,20.78222,74.14167,7.15,15.477891474277875,11.660743716608794,19.742036819458008
W_20.7822_74.1417,2016-11-04,20.78222,74.14167,4.5,6.588446472792155,6.13941746730227,7.209347248077393
W_20.7822_74.1417,2017-01-04,20.78222,74.14167,6.0,8.049668332194193,8.437572024329022,8.677055358886719
W_20.7822_74.1417,2019-01-09,20.78222,74.14167,8.4,8.586698143768714,8.976992234531053,12.097399711608888
W_20.7822_74.1417,2019-05-19,20.78222,74.14167,7.4,9.686728148824885,10.441053641942066,13.1808500289917
W_20.7822_74.1417,2019-08-19,20.78222,74.14167,2.1,6.728774946953164,5.706411398506405,8.910048484802246
W_20.7822_74.1417,2019-11-09,20.78222,74.14167,3.5,4.938795082856868,4.537213142146702,6.20700740814209
W_20.7822_74.1417,2020-01-09,20.78222,74.14167,1.86,8.490614544726583,7.905677799032368,10.287734985351562
W_20.7822_74.1417,2021-01-09,20.78222,74.14167,3.2,6.725501084614101,6.85253882753246,7.953686237335205
W_19.5889_73.3844,2016-11-04,19.58889,73.38444,1.24,4.563869678601763,4.167895823646566,3.672176122665405
W_19.5889_73.3844,2017-01-04,19.58889,73.38444,2.05,5.60588790189538,5.125748149353997,5.815706729888916
W_19.5889_73.3844,2019-01-09,19.58889,73.38444,2.1,4.720038240825217,5.87535399228791,3.194859266281128
W_19.5889_73.3844,2019-11-09,19.58889,73.38444,0.91,2.185725519110164,2.624736670534638,1.4564423561096191
W_19.5889_73.3844,2020-01-09,19.58889,73.38444,1.48,3.4597392779462073,3.355504741302864,3.635958433151245
W_19.5889_73.3844,2020-11-29,19.58889,73.38444,1.4,4.988253135739724,5.675360445478638,2.2183496952056885
W_19.5889_73.3844,2021-01-09,19.58889,73.38444,1.62,3.3114251353695057,3.894564392089743,3.4489288330078125
W_19.4292_72.8697,2016-11-04,19.42917,72.86972,0.83,2.2633311917097827,2.874047972002786,1.7855806350708008
W_19.4292_72.8697,2017-01-04,19.42917,72.86972,1.46,3.533837186443991,3.0230689265456294,2.918430805206299
W_19.4292_72.8697,2019-01-09,19.42917,72.86972,1.8,3.5406195425084777,4.659641326798251,3.249988079071045
W_19.4292_72.8697,2019-11-09,19.42917,72.86972,1.27,2.3840543598913877,2.5396259220994057,1.7530003786087036
W_19.4292_72.8697,2020-01-09,19.42917,72.86972,1.26,2.7582934522729774,2.9877089156064938,2.2522428035736084
W_19.4292_72.8697,2020-11-29,19.42917,72.86972,1.32,6.6285185934330455,6.237925189329429,2.5988192558288574
W_19.4292_72.8697,2021-01-09,19.42917,72.86972,1.3,3.6017650651468793,3.7196630157271686,3.2689175605773926
W_19.3792_72.7917,2015-11-04,19.37917,72.79167,1.35,4.106633387674308,4.476937301705033,3.577970027923584
W_19.3792_72.7917,2016-11-04,19.37917,72.79167,1.05,4.261737093713295,4.308169799574209,3.5890121459960938
W_19.3792_72.7917,2017-01-04,19.37917,72.79167,2.17,5.324150823618279,4.8661388478583065,5.406731605529785
W_19.3792_72.7917,2019-01-09,19.37917,72.79167,3.65,4.677311380104669,5.677778546601512,3.910947799682617
W_19.3792_72.7917,2019-11-09,19.37917,72.79167,1.58,2.7142579543420466,2.750486509014847,1.934960961341858
W_19.3792_72.7917,2020-01-09,19.37917,72.79167,2.22,3.6388315718706417,3.6109069489692422,3.3586418628692627
W_19.3792_72.7917,2020-11-29,19.37917,72.79167,2.0,6.34626418401948,6.242862119678998,2.9048190116882324
W_19.3792_72.7917,2021-01-09,19.37917,72.79167,2.65,3.6940975645546845,4.136187606045829,3.467588424682617
W_19.4878_73.0253,2016-11-04,19.48778,73.02528,1.69,3.2842307746048527,4.000517094527888,2.55112361907959
W_19.4878_73.0253,2017-01-04,19.48778,73.02528,1.97,4.4549814578816385,4.017116041361007,4.503698825836182
W_19.4878_73.0253,2019-01-09,19.48778,73.02528,1.9,3.783529000062243,5.512432226707435,3.6291871070861816
W_19.4878_73.0253,2019-11-09,19.48778,73.02528,1.63,1.9294495475193576,2.716061610107661,1.8034353256225584
W_19.4878_73.0253,2020-01-09,19.48778,73.02528,2.19,2.773306919741856,3.249042263988476,2.459214210510254
W_19.4878_73.0253,2020-11-29,19.48778,73.02528,1.81,5.042566396723261,6.011663105104067,2.507766962051392
W_19.4878_73.0253,2021-01-09,19.48778,73.02528,2.12,3.5675021615711557,3.943453008841464,3.152580976486206
W_19.25_73.3833,2015-11-04,19.25,73.38333,0.85,2.9861644486310097,3.4382630948800808,3.0885801315307617
W_19.25_73.3833,2016-11-04,19.25,73.38333,1.15,3.857510224545694,4.033769782116387,3.343612670898437
W_19.25_73.3833,2017-01-04,19.25,73.38333,1.26,5.038463578382688,4.635790676977995,5.113824844360352
W_19.25_73.3833,2019-01-09,19.25,73.38333,1.15,4.575551940358652,5.625331989348214,3.080636739730835
W_19.25_73.3833,2019-05-19,19.25,73.38333,2.0,8.704685608131854,9.12893555432032,10.329421997070312
W_19.25_73.3833,2019-11-09,19.25,73.38333,1.22,2.304432941860209,2.795394712343851,1.7215882539749146
W_19.25_73.3833,2020-01-09,19.25,73.38333,1.3,2.7256137338950412,3.3080888531227,2.551306962966919
W_19.25_73.3833,2020-11-29,19.25,73.38333,1.15,4.335412470592216,5.882772817969841,2.6755239963531494
W_19.25_73.3833,2021-01-09,19.25,73.38333,1.13,3.8332520315470484,4.13328310214729,3.502192735671997
W_19.9833_72.7333,2015-11-04,19.98333,72.73333,4.55,4.447100347835178,4.124693990298919,3.5458085536956787
W_19.9833_72.7333,2016-11-04,19.98333,72.73333,3.95,4.039992328850484,4.120420666243226,5.146103382110596
W_19.9833_72.7333,2017-01-04,19.98333,72.73333,4.65,6.641072934061162,6.044460531576684,5.84706974029541
W_19.9833_72.7333,2019-01-09,19.98333,72.73333,4.9,6.03013721534567,5.91549874386522,5.582380294799805
W_19.9833_72.7333,2019-11-09,19.98333,72.73333,4.11,2.597764690966714,2.621721260644332,3.035682439804077
W_19.9833_72.7333,2020-01-09,19.98333,72.73333,4.65,4.793672865582733,4.54367960715195,4.92460298538208
W_19.9833_72.7333,2020-11-29,19.98333,72.73333,4.42,5.048266772621325,5.095255501738426,4.010894298553467
W_19.9833_72.7333,2021-01-09,19.98333,72.73333,4.59,4.4676024303689985,5.186041349550759,4.3664960861206055
W_19.9444_72.8667,2015-11-04,19.94444,72.86667,1.6,3.7300474624321267,3.8812790302749463,4.007272243499756
W_19.9444_72.8667,2016-11-04,19.94444,72.86667,1.1,4.106231392419104,4.226437181517918,4.580261707305908
W_19.9444_72.8667,2017-01-04,19.94444,72.86667,2.73,6.136492212708785,5.772583843023348,5.967737197875977
W_19.9444_72.8667,2019-01-09,19.94444,72.86667,2.3,5.923128198567109,5.718338741646706,5.638975620269775
W_19.9444_72.8667,2019-11-09,19.94444,72.86667,1.29,2.601830229327508,2.5477397426030284,3.125818252563477
W_19.9444_72.8667,2020-01-09,19.94444,72.86667,1.75,4.882741883566189,4.589748547158083,4.955789089202881
W_19.9444_72.8667,2020-11-29,19.94444,72.86667,1.7,5.009154096497143,4.832072190829639,4.17670488357544
W_19.9444_72.8667,2021-01-09,19.94444,72.86667,1.91,4.7151512359145356,5.212435924430917,4.105460643768311
W_19.6147_72.7336,2019-01-09,19.61472,72.73361,3.9,5.848215386172499,5.809817196343622,4.744856834411621
W_19.6147_72.7336,2019-11-09,19.61472,72.73361,1.68,2.4533112213900847,2.6361056941473167,2.353989124298096
W_19.6147_72.7336,2020-01-09,19.61472,72.73361,2.68,3.8136318276366796,4.12607578238908,4.175586700439453
W_19.6147_72.7336,2020-11-29,19.61472,72.73361,2.18,5.150744261015447,5.334965573138875,3.240931510925293
W_19.6147_72.7336,2021-01-09,19.61472,72.73361,3.02,4.230076104817906,4.631726225878404,3.928763866424561
W_19.3478_72.7861,2016-11-04,19.34778,72.78611,1.06,4.261737093713295,4.308169799574209,3.5890121459960938
W_19.3478_72.7861,2017-01-04,19.34778,72.78611,1.88,5.324150823618279,4.8661388478583065,5.406731605529785
W_19.3164_73.1589,2016-11-04,19.31639,73.15889,1.95,2.5767996314563377,3.1923124188639624,1.9736603498458865
W_19.3164_73.1589,2017-01-04,19.31639,73.15889,2.88,3.9489902072887793,3.580311621207843,3.879396438598633
W_19.3164_73.1589,2019-01-09,19.31639,73.15889,3.81,4.045499553627406,5.6648853748381605,3.367264986038208
W_19.3164_73.1589,2019-05-19,19.31639,73.15889,7.1,8.113851458443323,9.019061930222447,6.213126182556152
W_19.3164_73.1589,2019-11-09,19.31639,73.15889,2.44,1.9742984129694063,2.810388007562558,1.641580581665039
W_19.3164_73.1589,2020-01-09,19.31639,73.15889,4.35,2.591554081074609,3.1870304891745183,2.4177138805389404
W_19.3164_73.1589,2020-11-29,19.31639,73.15889,1.74,4.144786037685235,5.827863718012413,2.407308340072632
W_19.3164_73.1589,2021-01-09,19.31639,73.15889,3.53,3.550931261553426,3.854612095322252,3.0807037353515625
W_19.2833_72.95,2015-11-04,19.28333,72.95,0.8,4.6693304651275,3.657374880540392,2.720078468322754
W_19.2833_72.95,2016-11-04,19.28333,72.95,0.75,4.705866831573717,3.3990430338607536,5.396541595458984
W_19.2833_72.95,2017-01-04,19.28333,72.95,4.4,6.565712347205089,5.542662519006759,6.448078632354736
W_19.2833_72.95,2019-01-09,19.28333,72.95,3.65,3.539209291372648,4.668275170321699,4.738720893859863
W_19.2833_72.95,2019-11-09,19.28333,72.95,1.61,2.840657033158855,2.495092852369032,2.3730061054229736
W_19.2833_72.95,2020-01-09,19.28333,72.95,5.5,3.42725929281985,3.685406549760728,3.7472236156463614
W_19.2833_72.95,2020-11-29,19.28333,72.95,4.2,5.545245970008385,6.3028575185323,3.2372970581054688
W_19.2833_72.95,2021-01-09,19.28333,72.95,4.53,3.8400864086118682,4.1591714963301545,3.348450183868408
W_20.0569_73.0389,2015-11-04,20.05694,73.03889,3.25,3.868899193140434,3.832643278791246,4.148026466369629
W_20.0569_73.0389,2016-11-04,20.05694,73.03889,3.22,3.8188542037863327,4.173623738823409,4.055496692657471
W_20.0569_73.0389,2017-01-04,20.05694,73.03889,4.25,5.741483531976878,5.336474491733687,5.370948791503906
W_20.0569_73.0389,2019-01-09,20.05694,73.03889,5.9,5.897777840921278,5.53150782800298,5.773751258850098
W_20.0569_73.0389,2019-11-09,20.05694,73.03889,3.19,2.6567535680854877,2.5133909300850634,3.2091846466064453
W_20.0569_73.0389,2020-01-09,20.05694,73.03889,3.2,4.758602963544091,4.733043698078599,4.330520153045654
W_20.0569_73.0389,2020-11-29,20.05694,73.03889,3.92,6.0481933790794695,4.8204746824697855,4.047293186187744
W_20.0569_73.0389,2021-01-09,20.05694,73.03889,4.92,4.8414435384033006,5.038179407825045,4.083243370056152
W_19.8833_73.1667,2015-11-04,19.88333,73.16667,0.6,3.2344251002517357,2.996959893704195,3.082860946655273
W_19.8833_73.1667,2016-11-04,19.88333,73.16667,0.6,3.0576401674174263,4.197279708214708,2.8796303272247314
W_19.8833_73.1667,2017-01-04,19.88333,73.16667,1.41,4.716214414772543,4.489118772558266,4.565678119659424
W_19.8833_73.1667,2019-01-09,19.88333,73.16667,2.0,5.720288216750554,5.447153657297754,5.080813407897949
W_19.8833_73.1667,2019-05-19,19.88333,73.16667,5.04,9.666574197680289,9.094218097986248,7.8239898681640625
W_19.8833_73.1667,2019-11-09,19.88333,73.16667,0.7,2.0975816828201332,2.3895468025631885,2.147374391555786
W_19.8833_73.1667,2020-01-09,19.88333,73.16667,1.55,3.4235455431138173,3.7767882080151742,3.5304441452026367
W_19.8833_73.1667,2020-11-29,19.88333,73.16667,2.89,6.220543101577152,4.712070770073829,2.886813163757324
W_19.8833_73.1667,2021-01-09,19.88333,73.16667,1.71,4.025757538136224,4.209692405608289,3.3425533771514893
W_20.6272_80.0406,2016-11-04,20.62722,80.04056,2.37,3.5063036600835766,3.9420335804280056,2.862189531326294
W_20.6272_80.0406,2017-01-04,20.62722,80.04056,4.75,5.56059170459425,4.567753990239023,6.315869331359863
W_20.6272_80.0406,2017-08-24,20.62722,80.04056,2.7,5.177796129476652,5.431590577028203,4.646631717681885
W_20.6272_80.0406,2019-01-09,20.62722,80.04056,4.0,5.1416081242351535,6.415227609935534,5.493495941162109
W_20.6272_80.0406,2019-05-19,20.62722,80.04056,8.3,9.27061464696526,9.05478610887404,9.664443016052246
W_20.6272_80.0406,2019-11-09,20.62722,80.04056,3.3,1.899443268348668,3.220394284571027,2.1590576171875
W_20.6272_80.0406,2020-01-09,20.62722,80.04056,2.95,3.7222377857157336,3.843480206077865,3.3321635723114014
W_20.6272_80.0406,2020-11-29,20.62722,80.04056,3.68,5.817001448332595,5.29143408111031,3.9823968410491934
W_20.6272_80.0406,2021-01-09,20.62722,80.04056,3.5,4.9985737958102545,5.1876556262249,5.481266021728516
W_20.0653_80.0014,2016-11-04,20.06528,80.00139,0.96,4.307473071410607,4.550281228170728,4.067960739135742
W_20.0653_80.0014,2017-01-04,20.06528,80.00139,4.6,5.872137232426415,5.263275361054809,6.570586681365967
W_20.0653_80.0014,2017-08-24,20.06528,80.00139,1.89,5.522521430687573,5.528654910641893,5.955383777618408
W_20.0653_80.0014,2019-01-09,20.06528,80.00139,4.6,5.325075611569008,6.386876779857409,5.5064778327941895
W_20.0653_80.0014,2019-05-19,20.06528,80.00139,7.4,9.094605286237881,9.266041516223057,10.502655982971191
W_20.0653_80.0014,2019-11-09,20.06528,80.00139,2.7,2.5220567048014924,3.315840165865443,1.8870428800582888
W_20.0653_80.0014,2020-01-09,20.06528,80.00139,3.95,4.101364303211955,3.6813220352959206,4.649435043334961
W_20.0653_80.0014,2021-01-09,20.06528,80.00139,3.99,4.738854109886879,4.737141247572523,4.104095458984375
W_20.5208_80.2333,2016-11-04,20.52083,80.23333,2.8,2.6426244775402483,3.813064828394792,1.9694401025772093
W_20.5208_80.2333,2017-01-04,20.52083,80.23333,3.8,4.4181283897971015,4.070839337133588,4.362350463867188
W_20.5208_80.2333,2019-01-09,20.52083,80.23333,4.9,5.354411101915277,6.353700577279558,4.35239315032959
W_20.5208_80.2333,2019-05-19,20.52083,80.23333,8.2,9.026167158144856,9.1478781918728,9.303959846496582
W_20.5208_80.2333,2019-11-09,20.52083,80.23333,3.2,2.5625129507557394,3.3243682843549163,1.7179652452468872
W_20.5208_80.2333,2020-01-09,20.52083,80.23333,2.8,3.4492965946923575,3.517655664135513,2.821125030517578
W_19.6_80.2333,2019-01-09,19.6,80.23333,4.3,6.231842247997342,6.198381259842818,7.035244464874268
W_19.6_80.2333,2019-11-09,19.6,80.23333,2.5,2.671293930922121,3.386553008032904,2.5565502643585205
W_19.6_80.2333,2020-01-09,19.6,80.23333,6.3,5.037070724683704,4.217667205108066,5.537888526916504
W_19.1667_80.15,2019-01-09,19.16667,80.15,7.6,6.4646485353220395,6.5465545791420015,6.470340251922607
W_19.1667_80.15,2019-05-19,19.16667,80.15,8.2,10.020522296228245,9.762075946906227,10.25597858428955
W_19.1667_80.15,2019-11-09,19.16667,80.15,6.6,3.752308952062788,3.798735457067915,3.775743246078491
W_19.1667_80.15,2020-01-09,19.16667,80.15,7.05,5.817532041136738,5.088893152750675,5.821264743804932
W_19.1667_80.15,2021-01-09,19.16667,80.15,8.6,5.734772481345307,5.526200496787937,5.671867847442627
W_19.5333_80.0667,2016-11-04,19.53333,80.06667,1.42,3.699389995668655,3.820843408529524,3.389305591583252
W_19.5333_80.0667,2017-08-24,19.53333,80.06667,5.65,5.024242560166573,5.634387264451737,4.77118444442749
W_19.5333_80.0667,2019-01-09,19.53333,80.06667,5.7,5.764582968852497,5.880670917102085,5.8893818855285645
W_19.5333_80.0667,2019-11-09,19.53333,80.06667,1.1,2.5763396584899865,3.5101071105377257,2.1203601360321045
W_19.5333_80.0667,2020-01-09,19.53333,80.06667,5.0,4.5574323985450835,3.9840747816591793,4.939399242401123
W_19.5333_80.0667,2021-01-09,19.53333,80.06667,3.4,4.933082458863412,5.202679451926595,4.62841272354126
W_19.6_79.85,2016-11-04,19.6,79.85,0.54,3.06156503985134,3.281668154138331,2.9086928367614746
W_19.6_79.85,2017-08-24,19.6,79.85,0.87,4.7446411719052515,4.005348242048965,5.218748092651367
W_19.6_79.85,2019-01-09,19.6,79.85,3.5,4.817205403384927,5.625675353537537,4.247590065002441
W_19.6_79.85,2019-05-19,19.6,79.85,5.7,9.626246443869395,8.754863811104341,9.373273849487305
W_19.6_79.85,2019-11-09,19.6,79.85,0.6,2.0893712319601345,3.308239631873942,1.6579402685165403
W_19.6_79.85,2020-01-09,19.6,79.85,1.8,3.5558565342553563,3.4061196291417875,3.686249256134033
W_19.6_79.85,2020-11-29,19.6,79.85,4.38,5.816860959829763,4.826166688911011,3.71340537071228
W_19.6_79.85,2021-01-09,19.6,79.85,4.17,4.637118964159841,5.067958629321263,4.304258346557617
W_19.9333_79.8833,2016-11-04,19.93333,79.88333,0.82,2.889699136655275,3.269364596565128,3.016716957092285
W_19.9333_79.8833,2017-01-04,19.93333,79.88333,4.45,5.393394096518348,4.731305307604696,5.539047718048096
W_19.9333_79.8833,2017-08-24,19.93333,79.88333,0.65,4.60135048197403,3.685920241715317,3.717288255691528
W_19.9333_79.8833,2019-01-09,19.93333,79.88333,3.2,5.310820953594198,6.309606546704163,4.718159198760986
W_19.9333_79.8833,2020-01-09,19.93333,79.88333,1.4,3.8407867512498326,3.615479362798911,3.982500314712525
W_19.9333_79.8833,2020-11-29,19.93333,79.88333,5.26,6.061497072082324,5.240791334355383,3.685415029525757
W_19.9333_79.8833,2021-01-09,19.93333,79.88333,5.55,4.767270842139237,5.027458000859234,4.034445762634277
W_20.3058_80.1317,2016-11-04,20.30583,80.13167,2.07,3.0262084020089595,3.6609122951903865,2.503577947616577
W_20.3058_80.1317,2017-01-04,20.30583,80.13167,7.6,5.069651693673445,4.4098847600050775,5.325697898864746
W_20.3058_80.1317,2019-01-09,20.30583,80.13167,8.1,5.316526367662798,6.353700577279558,4.66818904876709
W_20.3058_80.1317,2019-05-19,20.30583,80.13167,13.89,9.170769651729966,9.175820248338582,9.103388786315918
W_20.3058_80.1317,2019-11-09,20.30583,80.13167,2.7,2.5517533807967965,3.315808605816368,1.8376386165618896
W_20.3058_80.1317,2020-01-09,20.30583,80.13167,3.4,3.779687757614589,3.6373290354505152,3.593080282211304
W_18.8992_77.7233,2016-11-04,18.89917,77.72333,6.8,5.62001322810513,5.359691322237402,4.952599048614502
W_18.8992_77.7233,2017-01-04,18.89917,77.72333,7.4,6.970623783687735,6.873155956095582,7.257327079772949
W_18.8992_77.7233,2019-01-09,18.89917,77.72333,3.7,7.777818363496681,8.142166722019105,6.867877006530762
W_18.8992_77.7233,2019-05-19,18.89917,77.72333,3.0,9.040705319931385,9.548313664234698,10.217199325561523
W_18.8992_77.7233,2019-11-09,18.89917,77.72333,7.3,4.349240076444299,4.70146452315831,4.240947246551514
W_18.8992_77.7233,2020-01-09,18.89917,77.72333,7.2,6.123913605346977,6.75406030472275,5.459805965423584
W_18.8992_77.7233,2021-01-09,18.89917,77.72333,3.9,6.264818122246597,6.259638370026281,6.249448299407959
W_19.2167_77.6833,2016-11-04,19.21667,77.68333,2.8,3.9708103740303167,4.3404253057145175,3.334341764450073
W_19.2167_77.6833,2017-01-04,19.21667,77.68333,4.75,5.544805936066385,5.320156447045928,5.811057090759277
W_19.2167_77.6833,2019-01-09,19.21667,77.68333,5.95,6.738108955198713,7.73527969900911,6.593636989593506
W_19.2167_77.6833,2019-05-19,19.21667,77.68333,9.65,9.099504562615236,9.250271973285315,11.09246063232422
W_19.2167_77.6833,2019-11-09,19.21667,77.68333,4.25,4.143459542107257,4.502476495590329,3.4011688232421875
