date,row,col,chirps,gldas_sm,sentinel2_ndvi,grace,elevation,slope,month_sin,month_cos,lon,lat,pixel_id
2015-08-01,42,49,4.9877305,31.114542,0.4929669,7.595592,427.69434,0.3571203,-0.4999999999999997,-0.8660254037844388,79.05555555555556,17.733333333333334,42_49
2015-08-01,42,50,4.9530215,32.414444,0.5129241,9.392646,398.1045,0.38659513,-0.4999999999999997,-0.8660254037844388,79.18730158730159,17.733333333333334,42_50
2015-08-01,43,40,4.8502584,22.53994,0.51633924,4.8783474,578.94714,0.36750054,-0.4999999999999997,-0.8660254037844388,77.86984126984127,17.631746031746033,43_40
2015-08-01,43,41,4.6277957,24.06095,0.5104219,4.8783474,526.7314,0.1912271,-0.4999999999999997,-0.8660254037844388,78.0015873015873,17.631746031746033,43_41
2015-08-01,43,42,4.704747,28.449764,0.53330785,4.8783474,511.28598,0.12694542,-0.4999999999999997,-0.8660254037844388,78.13333333333334,17.631746031746033,43_42
2015-08-01,43,43,4.5613027,29.151604,0.564617,4.8783474,539.0352,0.292246,-0.4999999999999997,-0.8660254037844388,78.26507936507937,17.631746031746033,43_43
2015-08-01,43,44,4.168693,29.645554,0.5232176,4.8783474,599.8195,0.3275505,-0.4999999999999997,-0.8660254037844388,78.39682539682539,17.631746031746033,43_44
2015-08-01,43,45,4.0128827,29.247948,0.45968205,4.8783474,598.04297,0.19297634,-0.4999999999999997,-0.8660254037844388,78.52857142857142,17.631746031746033,43_45
2015-08-01,43,46,4.404645,28.661224,0.47908616,4.8783474,570.14355,0.264511,-0.4999999999999997,-0.8660254037844388,78.66031746031746,17.631746031746033,43_46
2015-08-01,43,47,4.917493,28.69286,0.47187603,4.8783474,554.89575,0.4049008,-0.4999999999999997,-0.8660254037844388,78.79206349206349,17.631746031746033,43_47
2015-08-01,43,48,4.9132037,28.708271,0.5262208,4.8783474,479.47348,0.46650502,-0.4999999999999997,-0.8660254037844388,78.92380952380952,17.631746031746033,43_48
2015-08-01,43,49,4.7703867,30.732677,0.4837358,7.595592,389.4112,0.30895242,-0.4999999999999997,-0.8660254037844388,79.05555555555556,17.631746031746033,43_49
2015-08-01,43,50,5.0433125,32.076584,0.4865538,9.392646,353.36728,0.26159027,-0.4999999999999997,-0.8660254037844388,79.18730158730159,17.631746031746033,43_50
2015-08-01,44,42,4.802233,28.540867,0.49089795,4.8783474,555.7909,0.339991,-0.4999999999999997,-0.8660254037844388,78.13333333333334,17.530158730158732,44_42
2015-08-01,44,43,4.333278,29.371428,0.5213843,4.8783474,544.2876,0.25454783,-0.4999999999999997,-0.8660254037844388,78.26507936507937,17.530158730158732,44_43
2015-08-01,44,44,3.9366734,30.055782,0.4385985,4.8783474,578.1298,0.2844594,-0.4999999999999997,-0.8660254037844388,78.39682539682539,17.530158730158732,44_44
2015-08-01,44,45,4.0154257,29.647766,0.46250013,4.8783474,584.77563,0.23361757,-0.4999999999999997,-0.8660254037844388,78.52857142857142,17.530158730158732,44_45
2015-08-01,44,46,4.541761,29.045303,0.50241476,4.8783474,558.30035,0.3134618,-0.4999999999999997,-0.8660254037844388,78.66031746031746,17.530158730158732,44_46
2015-08-01,44,47,4.7411275,28.814938,0.4706078,4.8783474,512.5146,0.4280392,-0.4999999999999997,-0.8660254037844388,78.79206349206349,17.530158730158732,44_47
2015-08-01,44,48,4.568252,28.702703,0.48971775,4.8783474,442.83844,0.41176364,-0.4999999999999997,-0.8660254037844388,78.92380952380952,17.530158730158732,44_48
2015-08-01,44,49,4.2736545,30.734571,0.4682332,7.595592,369.45367,0.28230172,-0.4999999999999997,-0.8660254037844388,79.05555555555556,17.530158730158732,44_49
2015-08-01,44,50,4.461273,32.081512,0.50355643,9.392646,325.708,0.19660132,-0.4999999999999997,-0.8660254037844388,79.18730158730159,17.530158730158732,44_50
2015-08-01,45,46,4.6192207,30.469381,0.4295115,4.8783474,508.8255,0.35400707,-0.4999999999999997,-0.8660254037844388,78.66031746031746,17.428571428571427,45_46
2015-08-01,45,47,4.825755,29.267582,0.51597214,4.8783474,459.7464,0.41305435,-0.4999999999999997,-0.8660254037844388,78.79206349206349,17.428571428571427,45_47
2015-08-01,45,48,4.536166,28.682064,0.51922345,4.8783474,400.03992,0.34788632,-0.4999999999999997,-0.8660254037844388,78.92380952380952,17.428571428571427,45_48
2015-08-01,45,49,4.181759,30.741592,0.5204463,7.595592,353.12946,0.24824053,-0.4999999999999997,-0.8660254037844388,79.05555555555556,17.428571428571427,45_49
2015-08-01,45,50,4.2938004,32.099792,0.50453305,9.392646,311.5546,0.18924658,-0.4999999999999997,-0.8660254037844388,79.18730158730159,17.428571428571427,45_50
2015-08-01,46,50,4.3395762,32.10089,0.5051848,9.392646,293.2854,0.20395033,-0.4999999999999997,-0.8660254037844388,79.18730158730159,17.326984126984126,46_50
2015-11-01,0,0,0.08597691,25.766436,0.15336475,-1.481305,7.2547584,0.010383368,-0.8660254037844386,0.5000000000000001,72.6,22.0,0_0
2015-11-01,0,1,0.23531595,20.183722,0.4221493,-1.481305,9.111747,0.019044027,-0.8660254037844386,0.5000000000000001,72.73174603174603,22.0,0_1
2015-11-01,0,2,0.19925377,17.83743,0.5751068,-1.481305,15.234628,0.029213967,-0.8660254037844386,0.5000000000000001,72.86349206349206,22.0,0_2
2015-11-01,0,3,0.12865065,17.762253,0.5875063,-1.481305,23.297546,0.03823466,-0.8660254037844386,0.5000000000000001,72.9952380952381,22.0,0_3
2015-11-01,0,4,0.13741195,17.746504,0.59347034,-1.481305,29.760042,0.04691171,-0.8660254037844386,0.5000000000000001,73.12698412698413,22.0,0_4
2015-11-01,0,5,0.15393843,17.70319,0.60062355,-1.481305,33.556595,0.070200846,-0.8660254037844386,0.5000000000000001,73.25873015873016,22.0,0_5
2015-11-01,0,6,0.13698657,17.481197,0.51622885,-1.481305,37.557312,0.090160415,-0.8660254037844386,0.5000000000000001,73.39047619047619,22.0,0_6
2015-11-01,0,7,0.0726306,16.859026,0.48312387,-1.481305,43.680565,0.120486744,-0.8660254037844386,0.5000000000000001,73.52222222222221,22.0,0_7
2015-11-01,0,8,0.047251873,17.055017,0.49249145,-1.481305,74.953636,0.28056523,-0.8660254037844386,0.5000000000000001,73.65396825396824,22.0,0_8
2015-11-01,0,9,0.05431106,17.971558,0.46377453,-1.481305,201.73969,0.9335988,-0.8660254037844386,0.5000000000000001,73.78571428571428,22.0,0_9
2015-11-01,0,10,0.08279338,18.272837,0.3954221,-2.0089757,289.62704,1.1735151,-0.8660254037844386,0.5000000000000001,73.91746031746031,22.0,0_10
2015-11-01,0,11,0.03129419,19.472857,0.3630858,-4.995112,269.80255,1.4154427,-0.8660254037844386,0.5000000000000001,74.04920634920634,22.0,0_11
2015-11-01,1,0,0.15057263,26.414747,0.24778785,-1.6185927,6.439685,0.0139733525,-0.8660254037844386,0.5000000000000001,72.6,21.8984126984127,1_0
2015-11-01,1,1,0.23181336,20.619858,0.5297591,-1.6185927,9.646652,0.02212719,-0.8660254037844386,0.5000000000000001,72.73174603174603,21.8984126984127,1_1
2015-11-01,1,2,0.16659588,18.188566,0.657218,-1.6185927,15.02271,0.02948088,-0.8660254037844386,0.5000000000000001,72.86349206349206,21.8984126984127,1_2
2015-11-01,1,3,0.13210508,18.138556,0.56977135,-1.6185927,19.959568,0.04121165,-0.8660254037844386,0.5000000000000001,72.9952380952381,21.8984126984127,1_3
2015-11-01,1,4,0.17825562,18.1279,0.5127454,-1.6185927,21.32297,0.09315922,-0.8660254037844386,0.5000000000000001,73.12698412698413,21.8984126984127,1_4
2015-11-01,1,5,0.20136163,18.097565,0.57319874,-1.6185927,42.459072,0.31484097,-0.8660254037844386,0.5000000000000001,73.25873015873016,21.8984126984127,1_5
2015-11-01,1,6,0.14313416,17.758066,0.51198,-1.6185927,81.45767,0.66182864,-0.8660254037844386,0.5000000000000001,73.39047619047619,21.8984126984127,1_6
2015-11-01,1,7,0.06957211,16.784964,0.47678012,-1.6185927,125.74095,1.0332325,-0.8660254037844386,0.5000000000000001,73.52222222222221,21.8984126984127,1_7
2015-11-01,1,8,0.10162759,16.970133,0.5099059,-1.6185927,173.0269,1.5419639,-0.8660254037844386,0.5000000000000001,73.65396825396824,21.8984126984127,1_8
2015-11-01,1,9,0.06052451,17.930681,0.5197544,-1.6185927,246.46046,1.5507522,-0.8660254037844386,0.5000000000000001,73.78571428571428,21.8984126984127,1_9
2015-11-01,1,10,0.011436176,18.262531,0.4168016,-2.195168,394.66663,1.7872987,-0.8660254037844386,0.5000000000000001,73.91746031746031,21.8984126984127,1_10
2015-11-01,1,11,0.00040098248,19.611303,0.33073103,-5.45806,398.74353,1.6312368,-0.8660254037844386,0.5000000000000001,74.04920634920634,21.8984126984127,1_11
2015-11-01,2,0,0.043172855,25.641981,0.30554515,-1.6185927,7.3191714,0.012388315,-0.8660254037844386,0.5000000000000001,72.6,21.796825396825398,2_0
2015-11-01,2,1,0.17730561,21.517859,0.5223889,-1.6185927,8.8627405,0.02037545,-0.8660254037844386,0.5000000000000001,72.73174603174603,21.796825396825398,2_1
2015-11-01,2,2,0.18611631,19.763762,0.55357254,-1.6185927,14.4182005,0.037043348,-0.8660254037844386,0.5000000000000001,72.86349206349206,21.796825396825398,2_2
2015-11-01,2,3,0.18457815,19.568464,0.4497089,-1.6185927,18.006317,0.07079392,-0.8660254037844386,0.5000000000000001,72.9952380952381,21.796825396825398,2_3
2015-11-01,2,4,0.23335811,19.397448,0.49038887,-1.6185927,28.033596,0.22585832,-0.8660254037844386,0.5000000000000001,73.12698412698413,21.796825396825398,2_4
2015-11-01,2,5,0.20794016,18.178394,0.46465704,-1.6185927,107.35211,0.71456844,-0.8660254037844386,0.5000000000000001,73.25873015873016,21.796825396825398,2_5
2015-11-01,2,6,0.16199861,17.812124,0.48341608,-1.6185927,184.94627,0.7799526,-0.8660254037844386,0.5000000000000001,73.39047619047619,21.796825396825398,2_6
2015-11-01,2,7,0.18219832,17.476093,0.52411133,-1.6185927,214.62427,1.1080562,-0.8660254037844386,0.5000000000000001,73.52222222222221,21.796825396825398,2_7
2015-11-01,2,8,0.12961453,17.72339,0.5908348,-1.6185927,389.00946,1.5283003,-0.8660254037844386,0.5000000000000001,73.65396825396824,21.796825396825398,2_8
2015-11-01,2,9,0.013549182,18.76959,0.4975594,-1.6185927,356.06827,1.4361788,-0.8660254037844386,0.5000000000000001,73.78571428571428,21.796825396825398,2_9
2015-11-01,2,10,0.001149708,18.984627,0.46978372,-2.195168,562.78906,1.7878832,-0.8660254037844386,0.5000000000000001,73.91746031746031,21.796825396825398,2_10
2015-11-01,2,11,0.0,19.62515,0.38174108,-5.45806,589.7785,2.032016,-0.8660254037844386,0.5000000000000001,74.04920634920634,21.796825396825398,2_11
2015-11-01,3,0,0.02409289,24.49359,0.09067152,-1.6185927,3.9019775,0.025042182,-0.8660254037844386,0.5000000000000001,72.6,21.695238095238096,3_0
2015-11-01,3,1,0.1263503,22.85236,0.39934897,-1.6185927,6.8156233,0.031409543,-0.8660254037844386,0.5000000000000001,72.73174603174603,21.695238095238096,3_1
2015-11-01,3,2,0.20324479,22.10463,0.41063654,-1.6185927,12.56231,0.0596973,-0.8660254037844386,0.5000000000000001,72.86349206349206,21.695238095238096,3_2
2015-11-01,3,3,0.24241872,21.693426,0.41784486,-1.6185927,23.68266,0.124029025,-0.8660254037844386,0.5000000000000001,72.9952380952381,21.695238095238096,3_3
2015-11-01,3,4,0.26347136,21.284101,0.45003608,-1.6185927,48.456173,0.1924529,-0.8660254037844386,0.5000000000000001,73.12698412698413,21.695238095238096,3_4
2015-11-01,3,5,0.21963255,18.298512,0.45693326,-1.6185927,106.267426,0.37485313,-0.8660254037844386,0.5000000000000001,73.25873015873016,21.695238095238096,3_5
2015-11-01,3,6,0.16798721,17.892458,0.4616992,-1.6185927,167.45988,0.36538345,-0.8660254037844386,0.5000000000000001,73.39047619047619,21.695238095238096,3_6
2015-11-01,3,7,0.10339591,18.50317,0.44644228,-1.6185927,203.21706,0.43354186,-0.8660254037844386,0.5000000000000001,73.52222222222221,21.695238095238096,3_7
2015-11-01,3,8,0.07045813,18.842789,0.5063145,-1.6185927,336.6001,0.9660477,-0.8660254037844386,0.5000000000000001,73.65396825396824,21.695238095238096,3_8
2015-11-01,3,9,0.0,20.016277,0.46524182,-1.6185927,446.7941,1.5317104,-0.8660254037844386,0.5000000000000001,73.78571428571428,21.695238095238096,3_9
2015-11-01,3,10,0.0,20.05772,0.44912055,-2.195168,498.99457,2.8285108,-0.8660254037844386,0.5000000000000001,73.91746031746031,21.695238095238096,3_10
2015-11-01,3,11,0.0,19.64573,0.48643765,-5.45806,460.9839,3.426682,-0.8660254037844386,0.5000000000000001,74.04920634920634,21.695238095238096,3_11
2015-11-01,4,0,0.0027317698,19.911867,0.10135206,-1.6185927,4.599191,0.02651139,-0.8660254037844386,0.5000000000000001,72.6,21.593650793650795,4_0
2015-11-01,4,1,0.105256885,21.628345,0.40445316,-1.6185927,9.689509,0.034037437,-0.8660254037844386,0.5000000000000001,72.73174603174603,21.593650793650795,4_1
2015-11-01,4,2,0.22172605,22.22776,0.4730055,-1.6185927,18.684772,0.077026926,-0.8660254037844386,0.5000000000000001,72.86349206349206,21.593650793650795,4_2
2015-11-01,4,3,0.22349648,21.43195,0.4691274,-1.6185927,33.87796,0.1163192,-0.8660254037844386,0.5000000000000001,72.9952380952381,21.593650793650795,4_3
2015-11-01,4,4,0.23625752,20.99836,0.48658216,-1.6185927,52.334713,0.1326945,-0.8660254037844386,0.5000000000000001,73.12698412698413,21.593650793650795,4_4
2015-11-01,4,5,0.18262413,18.270039,0.45776147,-1.6185927,97.67625,0.30432087,-0.8660254037844386,0.5000000000000001,73.25873015873016,21.593650793650795,4_5
2015-11-01,4,6,0.06424044,17.934742,0.4736587,-1.6185927,167.69557,0.37358177,-0.8660254037844386,0.5000000000000001,73.39047619047619,21.593650793650795,4_6
2015-11-01,4,7,0.004485367,18.597267,0.45582846,-1.6185927,218.76321,0.33718276,-0.8660254037844386,0.5000000000000001,73.52222222222221,21.593650793650795,4_7
2015-11-01,4,8,0.0057425248,18.911346,0.48905793,-1.6185927,277.32245,0.8751389,-0.8660254037844386,0.5000000000000001,73.65396825396824,21.593650793650795,4_8
2015-11-01,4,9,0.0,19.972586,0.4763235,-1.6185927,253.40475,1.5938067,-0.8660254037844386,0.5000000000000001,73.78571428571428,21.593650793650795,4_9
2015-11-01,4,10,0.0,19.997627,0.4011486,-2.195168,178.46556,1.2908758,-0.8660254037844386,0.5000000000000001,73.91746031746031,21.593650793650795,4_10
2015-11-01,4,11,0.0,19.554663,0.44963792,-5.45806,140.46028,0.8674059,-0.8660254037844386,0.5000000000000001,74.04920634920634,21.593650793650795,4_11
2015-11-01,5,0,0.02367352,1.9214557,0.1588878,-1.6185927,4.6195107,0.037657786,-0.8660254037844386,0.5000000000000001,72.6,21.492063492063494,5_0
2015-11-01,5,1,0.15044934,16.822178,0.44249555,-1.6185927,10.657322,0.02580055,-0.8660254037844386,0.5000000000000001,72.73174603174603,21.492063492063494,5_1
2015-11-01,5,2,0.21518552,22.711245,0.46013254,-1.6185927,18.261059,0.06606026,-0.8660254037844386,0.5000000000000001,72.86349206349206,21.492063492063494,5_2
2015-11-01,5,3,0.16760086,20.405247,0.50240386,-1.6185927,30.18683,0.10393505,-0.8660254037844386,0.5000000000000001,72.9952380952381,21.492063492063494,5_3
2015-11-01,5,4,0.140771,19.87638,0.4817903,-1.6185927,56.21945,0.20411998,-0.8660254037844386,0.5000000000000001,73.12698412698413,21.492063492063494,5_4
2015-11-01,5,5,0.13525638,18.158245,0.46949595,-1.6185927,105.80387,0.30360165,-0.8660254037844386,0.5000000000000001,73.25873015873016,21.492063492063494,5_5
2015-11-01,5,6,0.0056905993,18.100773,0.5336963,-1.6185927,181.99725,0.450224,-0.8660254037844386,0.5000000000000001,73.39047619047619,21.492063492063494,5_6
2015-11-01,5,7,0.0,18.966745,0.5062016,-1.6185927,248.72733,0.29598647,-0.8660254037844386,0.5000000000000001,73.52222222222221,21.492063492063494,5_7
2015-11-01,5,8,0.0,19.180542,0.44398314,-1.6185927,205.36,0.5630054,-0.8660254037844386,0.5000000000000001,73.65396825396824,21.492063492063494,5_8
2015-11-01,5,9,0.0,19.80103,0.14379823,-1.6185927,117.70026,0.35969457,-0.8660254037844386,0.5000000000000001,73.78571428571428,21.492063492063494,5_9
2015-11-01,5,10,0.0,19.76167,0.13903275,-2.195168,112.72573,0.2905687,-0.8660254037844386,0.5000000000000001,73.91746031746031,21.492063492063494,5_10
2015-11-01,6,0,0.08083992,0.5673843,0.27124342,-1.6185927,6.3062325,0.025559144,-0.8660254037844386,0.5000000000000001,72.6,21.39047619047619,6_0
2015-11-01,6,1,0.20980364,16.460434,0.44480908,-1.6185927,11.826412,0.030993747,-0.8660254037844386,0.5000000000000001,72.73174603174603,21.39047619047619,6_1
2015-11-01,6,2,0.22404057,22.747633,0.48006332,-1.6185927,19.51683,0.05429804,-0.8660254037844386,0.5000000000000001,72.86349206349206,21.39047619047619,6_2
2015-11-01,6,3,0.18631548,20.32797,0.4743612,-1.6185927,30.670832,0.11108694,-0.8660254037844386,0.5000000000000001,72.9952380952381,21.39047619047619,6_3
2015-11-01,6,4,0.15480717,19.791933,0.44516197,-1.6185927,56.506912,0.23249176,-0.8660254037844386,0.5000000000000001,73.12698412698413,21.39047619047619,6_4
2015-11-01,6,5,0.13529633,18.14983,0.53119254,-1.6185927,79.125175,0.29806155,-0.8660254037844386,0.5000000000000001,73.25873015873016,21.39047619047619,6_5
2015-11-01,6,6,0.006005683,18.11327,0.6503098,-1.6185927,127.34858,0.5863296,-0.8660254037844386,0.5000000000000001,73.39047619047619,21.39047619047619,6_6
2015-11-01,6,7,0.0,18.994555,0.6502461,-1.6185927,198.53111,0.7983249,-0.8660254037844386,0.5000000000000001,73.52222222222221,21.39047619047619,6_7
2015-11-01,6,8,0.0,19.200804,0.38306046,-1.6185927,150.84805,0.6536377,-0.8660254037844386,0.5000000000000001,73.65396825396824,21.39047619047619,6_8
2015-11-01,6,9,0.0,19.788116,0.21353261,-1.6185927,129.47658,0.3063128,-0.8660254037844386,0.5000000000000001,73.78571428571428,21.39047619047619,6_9
2015-11-01,6,10,0.0019395909,19.74391,0.38361612,-2.195168,162.21404,0.30801713,-0.8660254037844386,0.5000000000000001,73.91746031746031,21.39047619047619,6_10
2015-11-01,7,0,0.16861412,0.6437565,0.3328771,-1.6185927,6.2891192,0.023023978,-0.8660254037844386,0.5000000000000001,72.6,21.288888888888888,7_0
2015-11-01,7,1,0.21147646,18.676075,0.387748,-1.6185927,11.685279,0.029430794,-0.8660254037844386,0.5000000000000001,72.73174603174603,21.288888888888888,7_1
2015-11-01,7,2,0.18642323,25.826838,0.47876373,-1.6185927,19.781553,0.04241409,-0.8660254037844386,0.5000000000000001,72.86349206349206,21.288888888888888,7_2
2015-11-01,7,3,0.09914612,23.197481,0.49097663,-1.6185927,27.39258,0.053913444,-0.8660254037844386,0.5000000000000001,72.9952380952381,21.288888888888888,7_3
2015-11-01,7,4,0.06037583,22.473236,0.48246863,-1.6185927,36.827896,0.11540156,-0.8660254037844386,0.5000000000000001,73.12698412698413,21.288888888888888,7_4
2015-11-01,7,5,0.056963805,19.483194,0.5421948,-1.6185927,50.693584,0.1482916,-0.8660254037844386,0.5000000000000001,73.25873015873016,21.288888888888888,7_5
2015-11-01,7,6,0.0023774623,19.099554,0.5254402,-1.6185927,72.87316,0.27669775,-0.8660254037844386,0.5000000000000001,73.39047619047619,21.288888888888888,7_6
2015-11-01,7,7,0.0,19.778387,0.3897103,-1.6185927,95.737206,0.46328866,-0.8660254037844386,0.5000000000000001,73.52222222222221,21.288888888888888,7_7
2015-11-01,7,8,0.0007973701,19.334806,0.07165814,-1.6185927,107.07514,0.24199018,-0.8660254037844386,0.5000000000000001,73.65396825396824,21.288888888888888,7_8
2015-11-01,7,9,0.02701021,17.439524,0.32374465,-1.6185927,131.77959,0.24606667,-0.8660254037844386,0.5000000000000001,73.78571428571428,21.288888888888888,7_9
2015-11-01,7,10,0.091071285,17.558361,0.43812594,-2.195168,186.87253,0.50458694,-0.8660254037844386,0.5000000000000001,73.91746031746031,21.288888888888888,7_10
2015-11-01,8,0,0.081466734,0.7348543,0.22751902,-1.6185927,4.858225,0.02908762,-0.8660254037844386,0.5000000000000001,72.6,21.187301587301587,8_0
2015-11-01,8,1,0.14151074,21.318922,0.3260908,-1.6185927,8.853567,0.03804381,-0.8660254037844386,0.5000000000000001,72.73174603174603,21.187301587301587,8_1
2015-11-01,8,2,0.16209263,29.49975,0.4556664,-1.6185927,17.522182,0.045991313,-0.8660254037844386,0.5000000000000001,72.86349206349206,21.187301587301587,8_2
2015-11-01,8,3,0.019321395,26.620274,0.5121279,-1.6185927,26.334492,0.046692017,-0.8660254037844386,0.5000000000000001,72.9952380952381,21.187301587301587,8_3
2015-11-01,8,4,0.031506848,25.671528,0.49829876,-1.6185927,36.399242,0.0705087,-0.8660254037844386,0.5000000000000001,73.12698412698413,21.187301587301587,8_4
2015-11-01,8,5,0.016722575,21.073648,0.5297284,-1.6185927,59.75311,0.15539172,-0.8660254037844386,0.5000000000000001,73.25873015873016,21.187301587301587,8_5
