well_id,lat,lon,date,depth_m
W_17.0417_80.65,17.04167,80.65,2013-01-04,5.21
W_17.0417_80.65,17.04167,80.65,2013-05-14,5.16
W_17.0417_80.65,17.04167,80.65,2013-11-04,2.42
W_17.0417_80.65,17.04167,80.65,2014-01-04,3.45
W_17.0417_80.65,17.04167,80.65,2014-05-14,8.7
W_17.0417_80.65,17.04167,80.65,2014-08-24,4.28
W_17.0417_80.65,17.04167,80.65,2014-11-04,3.94
W_17.0417_80.65,17.04167,80.65,2015-01-04,6.27
W_17.0417_80.65,17.04167,80.65,2015-05-14,9.35
W_17.0417_80.65,17.04167,80.65,2015-08-24,5.3
W_17.0417_80.65,17.04167,80.65,2015-11-04,5.61
W_17.0417_80.65,17.04167,80.65,2016-08-24,5.8
W_17.0417_80.65,17.04167,80.65,2016-11-04,3.4
W_17.0417_80.65,17.04167,80.65,2017-01-04,5.46
W_17.0417_80.65,17.04167,80.65,2017-05-14,9.0
W_17.0417_80.65,17.04167,80.65,2017-08-24,6.1
W_17.0417_80.65,17.04167,80.65,2017-11-04,4.19
W_17.0417_80.65,17.04167,80.65,2017-12-31,5.9
W_17.0417_80.65,17.04167,80.65,2018-05-19,10.35
W_17.0417_80.65,17.04167,80.65,2018-08-19,1.63
W_17.0417_80.65,17.04167,80.65,2018-11-04,4.27
W_17.0417_80.65,17.04167,80.65,2018-11-11,4.6
W_17.0417_80.65,17.04167,80.65,2018-11-18,4.7
W_17.0417_80.65,17.04167,80.65,2018-11-25,4.8
W_17.0417_80.65,17.04167,80.65,2018-12-04,4.9
W_17.0417_80.65,17.04167,80.65,2018-12-11,5.1
W_17.0417_80.65,17.04167,80.65,2018-12-18,5.3
W_17.0417_80.65,17.04167,80.65,2018-12-25,5.5
W_17.0417_80.65,17.04167,80.65,2019-01-04,5.32
W_17.0417_80.65,17.04167,80.65,2019-05-04,8.39
W_17.0417_80.65,17.04167,80.65,2019-08-19,7.67
W_17.0417_80.65,17.04167,80.65,2019-10-31,3.58
W_17.0417_80.65,17.04167,80.65,2020-01-09,6.26
W_17.0417_80.65,17.04167,80.65,2020-11-29,5.5
W_17.0417_80.65,17.04167,80.65,2021-01-09,4.53
W_16.9014_80.0958,16.90139,80.09583,2013-01-04,10.76
W_16.9014_80.0958,16.90139,80.09583,2013-05-14,15.41
W_16.9014_80.0958,16.90139,80.09583,2013-11-04,8.54
W_16.9014_80.0958,16.90139,80.09583,2014-05-14,13.39
W_16.9014_80.0958,16.90139,80.09583,2014-08-24,9.36
W_16.9014_80.0958,16.90139,80.09583,2014-11-04,10.14
W_16.9014_80.0958,16.90139,80.09583,2015-01-04,12.6
W_16.9014_80.0958,16.90139,80.09583,2015-05-14,19.8
W_16.9014_80.0958,16.90139,80.09583,2015-08-24,11.5
W_16.9014_80.0958,16.90139,80.09583,2015-11-04,12.52
W_16.9014_80.0958,16.90139,80.09583,2016-08-24,12.26
W_16.9014_80.0958,16.90139,80.09583,2016-11-04,10.5
W_16.9014_80.0958,16.90139,80.09583,2017-01-04,11.43
W_16.9014_80.0958,16.90139,80.09583,2017-05-14,15.35
W_16.9014_80.0958,16.90139,80.09583,2017-08-24,14.66
W_16.9014_80.0958,16.90139,80.09583,2017-11-04,18.5
W_16.9014_80.0958,16.90139,80.09583,2017-12-31,14.52
W_16.9014_80.0958,16.90139,80.09583,2018-05-19,18.02
W_16.9014_80.0958,16.90139,80.09583,2018-08-19,12.0
W_16.9014_80.0958,16.90139,80.09583,2018-11-04,11.23
W_16.9014_80.0958,16.90139,80.09583,2019-01-04,13.57
W_16.9014_80.0958,16.90139,80.09583,2019-05-04,15.52
W_16.9014_80.0958,16.90139,80.09583,2019-08-19,8.82
W_16.9014_80.0958,16.90139,80.09583,2019-10-31,8.63
W_16.9014_80.0958,16.90139,80.09583,2020-01-09,11.7
W_16.9014_80.0958,16.90139,80.09583,2020-11-29,8.9
W_16.9014_80.0958,16.90139,80.09583,2021-01-09,10.88
W_16.5569_80.8461,16.55694,80.84611,2013-01-04,3.35
W_16.5569_80.8461,16.55694,80.84611,2013-05-14,5.22
W_16.5569_80.8461,16.55694,80.84611,2013-11-04,3.47
W_16.5569_80.8461,16.55694,80.84611,2014-01-04,3.07
W_16.5569_80.8461,16.55694,80.84611,2014-05-14,6.49
W_16.5569_80.8461,16.55694,80.84611,2014-08-24,5.84
W_16.5569_80.8461,16.55694,80.84611,2014-11-04,1.78
W_16.5569_80.8461,16.55694,80.84611,2015-01-04,6.74
W_16.5569_80.8461,16.55694,80.84611,2015-05-14,9.2
W_16.5569_80.8461,16.55694,80.84611,2015-08-24,7.82
W_16.5569_80.8461,16.55694,80.84611,2015-11-04,7.78
W_16.5569_80.8461,16.55694,80.84611,2016-08-24,6.07
W_16.5569_80.8461,16.55694,80.84611,2016-11-04,6.42
W_16.5569_80.8461,16.55694,80.84611,2017-01-04,7.42
W_16.7889_80.7242,16.78889,80.72417,2015-01-04,0.86
W_16.7889_80.7242,16.78889,80.72417,2015-05-14,3.7
W_16.7889_80.7242,16.78889,80.72417,2015-08-24,3.0
W_16.7889_80.7242,16.78889,80.72417,2015-11-04,3.87
W_16.7889_80.7242,16.78889,80.72417,2016-01-04,5.53
W_16.7889_80.7242,16.78889,80.72417,2016-05-14,9.1
W_16.7889_80.7242,16.78889,80.72417,2016-11-04,7.7
W_16.7889_80.7242,16.78889,80.72417,2017-01-04,9.1
W_16.7889_80.7242,16.78889,80.72417,2017-05-14,8.3
W_16.7889_80.7242,16.78889,80.72417,2017-08-24,8.4
W_16.7889_80.7242,16.78889,80.72417,2017-11-04,9.1
W_16.8647_80.09,16.86472,80.09,2013-01-04,9.73
W_16.8647_80.09,16.86472,80.09,2013-05-14,11.35
W_16.8647_80.09,16.86472,80.09,2013-11-04,8.06
W_16.8647_80.09,16.86472,80.09,2014-01-04,9.73
W_16.8647_80.09,16.86472,80.09,2014-08-24,9.7
W_16.8647_80.09,16.86472,80.09,2014-11-04,8.94
W_16.8647_80.09,16.86472,80.09,2015-01-04,2.13
W_16.8647_80.09,16.86472,80.09,2015-05-14,9.73
W_16.8647_80.09,16.86472,80.09,2018-11-04,8.88
W_16.8647_80.09,16.86472,80.09,2019-01-04,9.73
W_16.8647_80.09,16.86472,80.09,2019-08-19,6.7
W_16.8647_80.09,16.86472,80.09,2019-10-31,8.83
W_16.8647_80.09,16.86472,80.09,2020-01-09,8.78
W_16.8647_80.09,16.86472,80.09,2021-01-09,9.73
W_17.1083_80.6083,17.10833,80.60833,2013-01-01,0.29
W_17.1083_80.6083,17.10833,80.60833,2013-01-04,3.0
W_17.1083_80.6083,17.10833,80.60833,2013-05-14,6.03
W_17.1083_80.6083,17.10833,80.60833,2013-11-04,2.16
W_17.1083_80.6083,17.10833,80.60833,2014-01-04,3.15
W_17.1083_80.6083,17.10833,80.60833,2014-05-14,6.55
W_17.1083_80.6083,17.10833,80.60833,2014-08-24,5.95
W_17.1083_80.6083,17.10833,80.60833,2014-11-04,4.51
W_17.1083_80.6083,17.10833,80.60833,2015-01-04,5.5
W_17.1083_80.6083,17.10833,80.60833,2015-05-14,7.98
W_17.1083_80.6083,17.10833,80.60833,2015-08-24,5.64
W_17.1083_80.6083,17.10833,80.60833,2015-11-04,5.37
W_17.1083_80.6083,17.10833,80.60833,2016-05-14,12.42
W_17.1083_80.6083,17.10833,80.60833,2016-08-24,8.24
W_17.1083_80.6083,17.10833,80.60833,2016-11-04,4.7
W_17.1083_80.6083,17.10833,80.60833,2017-01-04,6.88
W_17.1083_80.6083,17.10833,80.60833,2017-05-14,8.82
W_17.1083_80.6083,17.10833,80.60833,2017-08-24,6.94
W_17.1083_80.6083,17.10833,80.60833,2017-11-04,5.8
W_17.1083_80.6083,17.10833,80.60833,2017-12-31,7.2
W_17.1083_80.6083,17.10833,80.60833,2018-05-19,11.4
W_17.1083_80.6083,17.10833,80.60833,2018-08-19,0.92
W_17.1083_80.6083,17.10833,80.60833,2018-11-04,3.45
W_17.1083_80.6083,17.10833,80.60833,2018-11-18,3.9
W_17.1083_80.6083,17.10833,80.60833,2018-11-25,4.15
W_17.1083_80.6083,17.10833,80.60833,2018-12-04,4.4
W_17.1083_80.6083,17.10833,80.60833,2018-12-11,4.45
W_17.1083_80.6083,17.10833,80.60833,2018-12-18,4.5
W_17.1083_80.6083,17.10833,80.60833,2018-12-25,4.75
W_17.1083_80.6083,17.10833,80.60833,2019-01-04,4.71
W_17.1083_80.6083,17.10833,80.60833,2019-05-04,8.93
W_17.1083_80.6083,17.10833,80.60833,2019-08-19,6.27
W_17.1083_80.6083,17.10833,80.60833,2019-10-31,3.02
W_17.1083_80.6083,17.10833,80.60833,2020-01-09,4.6
W_17.1083_80.6083,17.10833,80.60833,2020-11-29,1.95
W_17.1083_80.6083,17.10833,80.60833,2021-01-09,1.0
W_17.02_80.555,17.02,80.555,2013-05-14,3.99
W_17.02_80.555,17.02,80.555,2013-11-04,0.51
W_17.02_80.555,17.02,80.555,2014-01-04,0.6
W_17.02_80.555,17.02,80.555,2014-05-14,2.97
W_17.02_80.555,17.02,80.555,2014-08-24,1.53
W_17.02_80.555,17.02,80.555,2014-11-04,0.71
W_17.02_80.555,17.02,80.555,2015-01-04,1.2
W_17.02_80.555,17.02,80.555,2015-05-14,2.79
W_17.02_80.555,17.02,80.555,2015-08-24,1.0
W_17.02_80.555,17.02,80.555,2015-11-04,2.02
W_17.02_80.555,17.02,80.555,2016-01-04,3.58
W_17.02_80.555,17.02,80.555,2016-08-24,1.15
W_17.02_80.555,17.02,80.555,2016-11-04,0.85
W_17.02_80.555,17.02,80.555,2017-01-04,1.59
W_17.02_80.555,17.02,80.555,2017-05-14,3.12
W_17.02_80.555,17.02,80.555,2017-08-24,0.35
W_17.02_80.555,17.02,80.555,2017-11-04,0.91
W_17.02_80.555,17.02,80.555,2017-12-31,1.8
W_17.02_80.555,17.02,80.555,2018-05-19,2.37
W_17.02_80.555,17.02,80.555,2018-08-19,0.59
W_17.02_80.555,17.02,80.555,2018-11-04,0.65
W_17.02_80.555,17.02,80.555,2019-01-04,0.43
W_17.02_80.555,17.02,80.555,2019-05-04,6.1
W_17.02_80.555,17.02,80.555,2019-08-19,1.71
W_17.02_80.555,17.02,80.555,2019-10-31,0.15
W_17.02_80.555,17.02,80.555,2020-01-09,0.89
W_17.02_80.555,17.02,80.555,2020-11-29,0.05
W_17.02_80.555,17.02,80.555,2021-01-09,0.63
W_15.7147_80.2372,15.71472,80.23722,2015-01-04,0.83
W_15.7147_80.2372,15.71472,80.23722,2015-05-14,4.2
W_15.7147_80.2372,15.71472,80.23722,2015-08-24,4.3
W_15.7147_80.2372,15.71472,80.23722,2015-11-04,4.75
W_15.7147_80.2372,15.71472,80.23722,2016-01-04,4.2
W_15.7147_80.2372,15.71472,80.23722,2016-08-24,4.45
W_15.7147_80.2372,15.71472,80.23722,2016-11-04,4.48
W_15.7147_80.2372,15.71472,80.23722,2017-01-04,5.5
W_15.7147_80.2372,15.71472,80.23722,2017-11-04,4.55
W_15.7147_80.2372,15.71472,80.23722,2017-12-31,5.5
W_16.0333_79.4417,16.03333,79.44167,2013-01-04,2.7
W_16.0333_79.4417,16.03333,79.44167,2013-05-14,5.45
W_16.0333_79.4417,16.03333,79.44167,2013-11-04,1.29
W_16.0333_79.4417,16.03333,79.44167,2014-01-04,1.74
W_16.0333_79.4417,16.03333,79.44167,2014-05-14,4.48
W_16.0333_79.4417,16.03333,79.44167,2014-08-24,4.9
W_16.0333_79.4417,16.03333,79.44167,2014-11-04,4.28
W_16.0333_79.4417,16.03333,79.44167,2015-01-04,3.07
W_16.0333_79.4417,16.03333,79.44167,2015-05-14,4.77
W_16.0333_79.4417,16.03333,79.44167,2015-08-24,6.0
W_16.0333_79.4417,16.03333,79.44167,2015-11-04,5.95
W_16.0333_79.4417,16.03333,79.44167,2016-08-24,7.6
W_16.0333_79.4417,16.03333,79.44167,2016-11-04,4.1
W_16.0333_79.4417,16.03333,79.44167,2017-01-04,5.6
W_16.0333_79.4417,16.03333,79.44167,2017-05-14,6.22
W_16.0333_79.4417,16.03333,79.44167,2017-08-24,7.6
W_16.0333_79.4417,16.03333,79.44167,2017-12-31,4.07
W_16.0333_79.4417,16.03333,79.44167,2018-05-19,5.56
W_16.0333_79.4417,16.03333,79.44167,2018-08-19,4.62
W_16.0333_79.4417,16.03333,79.44167,2018-11-04,2.65
W_16.0333_79.4417,16.03333,79.44167,2019-01-04,4.17
W_16.0333_79.4417,16.03333,79.44167,2019-05-04,5.98
W_16.0333_79.4417,16.03333,79.44167,2019-08-19,6.19
W_16.0333_79.4417,16.03333,79.44167,2019-10-31,2.15
W_16.0333_79.4417,16.03333,79.44167,2020-01-09,3.2
W_16.0333_79.4417,16.03333,79.44167,2020-11-29,3.03
W_16.0333_79.4417,16.03333,79.44167,2021-01-09,3.4
W_15.6694_80.1708,15.66944,80.17083,2013-01-01,0.35
W_15.6694_80.1708,15.66944,80.17083,2013-01-04,1.76
W_15.6694_80.1708,15.66944,80.17083,2013-05-14,2.76
W_15.6694_80.1708,15.66944,80.17083,2013-11-04,1.03
W_15.6694_80.1708,15.66944,80.17083,2014-01-04,1.7
W_15.6694_80.1708,15.66944,80.17083,2014-05-14,2.8
W_15.6694_80.1708,15.66944,80.17083,2014-08-24,3.09
W_15.6694_80.1708,15.66944,80.17083,2014-11-04,0.82
W_15.6694_80.1708,15.66944,80.17083,2015-01-04,1.68
W_15.6694_80.1708,15.66944,80.17083,2015-05-14,2.84
W_15.6694_80.1708,15.66944,80.17083,2015-08-24,1.5
W_15.6694_80.1708,15.66944,80.17083,2015-11-04,6.1
W_15.6694_80.1708,15.66944,80.17083,2016-05-14,3.36
W_15.6694_80.1708,15.66944,80.17083,2016-08-24,2.83
W_15.6694_80.1708,15.66944,80.17083,2016-11-04,2.61
W_15.6694_80.1708,15.66944,80.17083,2017-01-04,2.7
W_15.6694_80.1708,15.66944,80.17083,2017-05-14,4.4
W_15.6694_80.1708,15.66944,80.17083,2017-08-24,3.0
W_15.6694_80.1708,15.66944,80.17083,2017-11-04,2.72
W_15.6694_80.1708,15.66944,80.17083,2017-12-31,2.92
W_15.6694_80.1708,15.66944,80.17083,2018-05-19,3.25
W_15.6694_80.1708,15.66944,80.17083,2018-11-04,3.19
W_15.6694_80.1708,15.66944,80.17083,2019-01-04,2.38
W_15.6694_80.1708,15.66944,80.17083,2019-05-04,3.33
W_15.6694_80.1708,15.66944,80.17083,2019-08-19,1.96
W_15.6694_80.1708,15.66944,80.17083,2019-10-31,0.32
W_15.6694_80.1708,15.66944,80.17083,2020-01-09,0.65
W_15.6694_80.1708,15.66944,80.17083,2020-11-29,0.31
W_15.6694_80.1708,15.66944,80.17083,2021-01-09,0.32
W_15.8017_79.6783,15.80167,79.67833,2013-01-04,3.33
W_15.8017_79.6783,15.80167,79.67833,2013-05-14,4.65
W_15.8017_79.6783,15.80167,79.67833,2013-11-04,2.82
W_15.8017_79.6783,15.80167,79.67833,2014-01-04,3.19
W_15.8017_79.6783,15.80167,79.67833,2014-05-14,3.97
W_15.8017_79.6783,15.80167,79.67833,2014-08-24,4.54
W_15.8017_79.6783,15.80167,79.67833,2014-11-04,2.67
W_15.8017_79.6783,15.80167,79.67833,2015-01-04,3.63
W_15.8017_79.6783,15.80167,79.67833,2015-05-14,4.04
W_15.8017_79.6783,15.80167,79.67833,2015-08-24,4.9
W_15.8017_79.6783,15.80167,79.67833,2015-11-04,4.82
W_15.8017_79.6783,15.80167,79.67833,2016-05-14,5.94
W_15.8017_79.6783,15.80167,79.67833,2016-08-24,6.1
W_15.8017_79.6783,15.80167,79.67833,2016-11-04,5.3
W_15.8017_79.6783,15.80167,79.67833,2017-05-14,5.75
W_15.8017_79.6783,15.80167,79.67833,2017-08-24,5.5
W_15.8017_79.6783,15.80167,79.67833,2017-11-04,5.64
W_15.8017_79.6783,15.80167,79.67833,2017-12-31,5.33
W_15.8017_79.6783,15.80167,79.67833,2018-05-19,5.53
W_15.8017_79.6783,15.80167,79.67833,2018-08-19,5.83
W_15.8017_79.6783,15.80167,79.67833,2018-11-04,5.42
W_15.8017_79.6783,15.80167,79.67833,2019-01-04,5.34
W_15.8017_79.6783,15.80167,79.67833,2019-05-04,5.27
W_15.8017_79.6783,15.80167,79.67833,2019-08-19,5.4
W_15.8017_79.6783,15.80167,79.67833,2019-10-31,5.19
W_15.8017_79.6783,15.80167,79.67833,2020-01-09,3.87
W_15.8017_79.6783,15.80167,79.67833,2020-11-29,3.9
W_15.8017_79.6783,15.80167,79.67833,2021-01-09,3.39
W_15.8222_79.975,15.82222,79.975,2014-01-04,0.03
W_15.8222_79.975,15.82222,79.975,2014-05-14,1.2
W_15.8222_79.975,15.82222,79.975,2014-08-24,2.15
W_15.8222_79.975,15.82222,79.975,2014-11-04,2.04
W_15.8222_79.975,15.82222,79.975,2015-01-04,1.78
W_15.8222_79.975,15.82222,79.975,2015-05-14,4.0
W_15.8222_79.975,15.82222,79.975,2015-08-24,5.15
W_15.8222_79.975,15.82222,79.975,2015-11-04,4.77
W_15.8222_79.975,15.82222,79.975,2016-05-14,7.9
W_15.8222_79.975,15.82222,79.975,2016-08-24,7.55
W_15.8222_79.975,15.82222,79.975,2016-11-04,1.66
W_15.8222_79.975,15.82222,79.975,2017-01-04,6.99
W_15.8222_79.975,15.82222,79.975,2017-05-14,4.48
W_15.8222_79.975,15.82222,79.975,2017-08-24,10.3
W_15.8222_79.975,15.82222,79.975,2017-11-04,5.02
W_15.8222_79.975,15.82222,79.975,2017-12-31,7.76
W_15.8222_79.975,15.82222,79.975,2018-05-19,4.62
W_15.8222_79.975,15.82222,79.975,2018-08-19,5.22
W_15.8222_79.975,15.82222,79.975,2018-11-04,10.26
W_15.8222_79.975,15.82222,79.975,2019-01-04,10.8
W_15.8222_79.975,15.82222,79.975,2019-05-04,13.8
W_15.8222_79.975,15.82222,79.975,2019-08-19,11.37
W_15.8222_79.975,15.82222,79.975,2019-10-31,9.76
W_15.8222_79.975,15.82222,79.975,2020-01-09,10.4
W_15.8222_79.975,15.82222,79.975,2020-11-29,7.09
W_15.8222_79.975,15.82222,79.975,2021-01-09,5.4
W_15.9389_79.9589,15.93889,79.95889,2013-05-14,3.77
W_15.9389_79.9589,15.93889,79.95889,2013-11-04,1.17
W_15.9389_79.9589,15.93889,79.95889,2014-05-14,3.21
W_15.9389_79.9589,15.93889,79.95889,2014-08-24,3.73
W_15.9389_79.9589,15.93889,79.95889,2015-01-04,1.03
W_15.9389_79.9589,15.93889,79.95889,2015-05-14,3.66
W_15.9389_79.9589,15.93889,79.95889,2015-08-24,4.18
W_15.9389_79.9589,15.93889,79.95889,2015-11-04,3.84
W_15.9389_79.9589,15.93889,79.95889,2016-01-04,1.32
W_15.9389_79.9589,15.93889,79.95889,2016-05-14,3.55
W_15.9389_79.9589,15.93889,79.95889,2016-08-24,5.53
W_15.9389_79.9589,15.93889,79.95889,2017-01-04,4.58
W_15.9389_79.9589,15.93889,79.95889,2017-05-14,5.68
W_15.9389_79.9589,15.93889,79.95889,2017-08-24,2.48
W_15.9389_79.9589,15.93889,79.95889,2017-11-04,4.58
W_15.9389_79.9589,15.93889,79.95889,2017-12-31,2.92
W_15.9389_79.9589,15.93889,79.95889,2018-05-19,3.65
W_15.9389_79.9589,15.93889,79.95889,2018-08-19,2.69
W_15.9389_79.9589,15.93889,79.95889,2019-01-04,2.04
W_15.9389_79.9589,15.93889,79.95889,2019-05-04,4.23
W_15.9389_79.9589,15.93889,79.95889,2019-10-31,1.2
W_15.9389_79.9589,15.93889,79.95889,2020-01-09,1.11
W_15.9389_79.9589,15.93889,79.95889,2020-11-29,1.52
W_15.9389_79.9589,15.93889,79.95889,2021-01-09,1.4
W_15.7972_80.4108,15.79722,80.41083,2014-05-14,2.77
W_15.7972_80.4108,15.79722,80.41083,2014-08-24,3.08
W_15.7972_80.4108,15.79722,80.41083,2014-11-04,1.78
W_15.7972_80.4108,15.79722,80.41083,2015-01-04,2.0
W_15.7972_80.4108,15.79722,80.41083,2015-05-14,3.24
W_15.7972_80.4108,15.79722,80.41083,2015-08-24,2.45
W_15.7972_80.4108,15.79722,80.41083,2015-11-04,2.35
W_15.7972_80.4108,15.79722,80.41083,2016-01-04,0.74
W_15.7972_80.4108,15.79722,80.41083,2016-08-24,2.65
W_15.7972_80.4108,15.79722,80.41083,2016-11-04,2.1
W_15.7972_80.4108,15.79722,80.41083,2017-01-04,1.64
W_15.7972_80.4108,15.79722,80.41083,2017-05-14,3.1
W_15.7972_80.4108,15.79722,80.41083,2017-08-24,2.78
W_15.7972_80.4108,15.79722,80.41083,2017-11-04,3.25
W_15.7972_80.4108,15.79722,80.41083,2017-12-31,2.89
W_15.7972_80.4108,15.79722,80.41083,2018-05-19,3.25
W_15.7972_80.4108,15.79722,80.41083,2018-08-19,2.71
W_15.7972_80.4108,15.79722,80.41083,2018-11-04,2.73
W_15.7972_80.4108,15.79722,80.41083,2019-01-04,2.8
W_15.7972_80.4108,15.79722,80.41083,2019-05-04,3.22
W_15.7972_80.4108,15.79722,80.41083,2019-08-19,2.51
W_15.7972_80.4108,15.79722,80.41083,2019-10-31,1.67
W_15.7972_80.4108,15.79722,80.41083,2020-01-09,2.12
W_15.7972_80.4108,15.79722,80.41083,2020-11-29,2.4
W_15.7972_80.4108,15.79722,80.41083,2021-01-09,2.16
W_16.4361_79.7889,16.43611,79.78889,2014-01-04,0.83
W_16.4361_79.7889,16.43611,79.78889,2014-05-14,1.96
W_16.4361_79.7889,16.43611,79.78889,2014-08-24,3.4
W_16.4361_79.7889,16.43611,79.78889,2014-11-04,1.71
W_16.4361_79.7889,16.43611,79.78889,2015-01-04,2.04
W_16.4361_79.7889,16.43611,79.78889,2015-05-14,3.9
W_16.4361_79.7889,16.43611,79.78889,2015-08-24,4.2
W_16.4361_79.7889,16.43611,79.78889,2015-11-04,3.32
W_16.4361_79.7889,16.43611,79.78889,2016-01-04,3.9
W_16.4361_79.7889,16.43611,79.78889,2016-08-24,6.99
W_16.4361_79.7889,16.43611,79.78889,2016-11-04,0.9
W_16.4361_79.7889,16.43611,79.78889,2017-01-04,1.17
W_16.4361_79.7889,16.43611,79.78889,2017-11-04,8.95
W_16.4361_79.7889,16.43611,79.78889,2017-12-31,1.94
W_16.4361_79.7889,16.43611,79.78889,2018-05-19,3.9
W_16.4361_79.7889,16.43611,79.78889,2018-08-19,4.5
W_16.4361_79.7889,16.43611,79.78889,2018-11-04,5.58
W_16.4361_79.7889,16.43611,79.78889,2019-05-04,8.02
W_16.4361_79.7889,16.43611,79.78889,2019-08-19,5.82
W_16.4361_79.7889,16.43611,79.78889,2019-10-31,2.0
W_16.4361_79.7889,16.43611,79.78889,2020-01-09,2.7
W_16.4361_79.7889,16.43611,79.78889,2020-11-29,0.6
W_16.4361_79.7889,16.43611,79.78889,2021-01-09,1.3
W_16.4356_80.5903,16.43556,80.59028,2014-01-04,4.73
W_16.4356_80.5903,16.43556,80.59028,2014-05-14,7.02
W_16.4356_80.5903,16.43556,80.59028,2014-11-04,4.29
W_16.4356_80.5903,16.43556,80.59028,2015-01-04,8.5
W_16.4356_80.5903,16.43556,80.59028,2015-05-14,5.68
W_16.4356_80.5903,16.43556,80.59028,2015-08-24,10.59
W_16.4356_80.5903,16.43556,80.59028,2015-11-04,9.02
W_16.4356_80.5903,16.43556,80.59028,2016-05-14,38.1
W_16.4356_80.5903,16.43556,80.59028,2016-08-24,4.92
W_16.4356_80.5903,16.43556,80.59028,2016-11-04,8.8
W_16.4356_80.5903,16.43556,80.59028,2017-05-14,10.0
W_16.4356_80.5903,16.43556,80.59028,2017-11-04,4.1
W_16.4356_80.5903,16.43556,80.59028,2019-01-04,22.4
W_16.47_80.1383,16.47,80.13833,2013-01-04,2.98
W_16.47_80.1383,16.47,80.13833,2013-05-14,5.12
W_16.47_80.1383,16.47,80.13833,2013-11-04,1.14
W_16.47_80.1383,16.47,80.13833,2014-01-04,1.72
W_16.47_80.1383,16.47,80.13833,2014-05-14,5.02
W_16.47_80.1383,16.47,80.13833,2014-08-24,5.8
W_16.47_80.1383,16.47,80.13833,2014-11-04,4.3
W_16.47_80.1383,16.47,80.13833,2015-01-04,4.22
W_16.47_80.1383,16.47,80.13833,2015-05-14,6.3
W_16.47_80.1383,16.47,80.13833,2015-08-24,4.5
W_16.47_80.1383,16.47,80.13833,2015-11-04,5.89
W_16.47_80.1383,16.47,80.13833,2016-05-14,9.1
W_16.47_80.1383,16.47,80.13833,2016-08-24,8.26
W_16.47_80.1383,16.47,80.13833,2016-11-04,4.8
W_16.47_80.1383,16.47,80.13833,2017-01-04,7.52
W_16.47_80.1383,16.47,80.13833,2017-05-14,11.1
W_16.47_80.1383,16.47,80.13833,2017-08-24,8.97
W_16.47_80.1383,16.47,80.13833,2017-11-04,5.12
W_16.47_80.1383,16.47,80.13833,2017-12-31,6.93
W_16.47_80.1383,16.47,80.13833,2018-05-19,8.9
W_16.47_80.1383,16.47,80.13833,2018-08-19,5.8
W_16.47_80.1383,16.47,80.13833,2018-11-04,6.06
W_16.47_80.1383,16.47,80.13833,2019-01-04,6.59
W_16.47_80.1383,16.47,80.13833,2019-05-04,8.8
W_16.47_80.1383,16.47,80.13833,2019-08-19,8.33
W_16.47_80.1383,16.47,80.13833,2019-10-31,4.85
W_16.47_80.1383,16.47,80.13833,2020-01-09,5.15
W_16.47_80.1383,16.47,80.13833,2020-11-29,2.45
W_16.47_80.1383,16.47,80.13833,2021-01-09,3.42
W_16.5517_79.5494,16.55167,79.54944,2013-01-04,0.62
W_16.5517_79.5494,16.55167,79.54944,2013-05-14,1.53
W_16.5517_79.5494,16.55167,79.54944,2013-11-04,0.57
W_16.5517_79.5494,16.55167,79.54944,2014-01-04,0.5
W_16.5517_79.5494,16.55167,79.54944,2014-05-14,1.08
W_16.5517_79.5494,16.55167,79.54944,2014-08-24,1.1
W_16.5517_79.5494,16.55167,79.54944,2014-11-04,0.62
W_16.5517_79.5494,16.55167,79.54944,2015-01-04,0.77
W_16.5517_79.5494,16.55167,79.54944,2015-05-14,0.98
W_16.5517_79.5494,16.55167,79.54944,2015-08-24,0.7
W_16.5517_79.5494,16.55167,79.54944,2015-11-04,0.98
W_16.5517_79.5494,16.55167,79.54944,2016-05-14,1.22
W_16.5517_79.5494,16.55167,79.54944,2016-08-24,1.74
W_16.5517_79.5494,16.55167,79.54944,2016-11-04,0.35
W_16.5517_79.5494,16.55167,79.54944,2017-05-14,1.56
W_16.5517_79.5494,16.55167,79.54944,2017-08-24,0.57
W_16.5517_79.5494,16.55167,79.54944,2017-11-04,0.75
W_16.5517_79.5494,16.55167,79.54944,2017-12-31,0.95
W_16.5517_79.5494,16.55167,79.54944,2018-05-19,1.21
W_16.5517_79.5494,16.55167,79.54944,2018-08-19,0.84
W_16.5517_79.5494,16.55167,79.54944,2018-11-04,0.83
W_16.5517_79.5494,16.55167,79.54944,2018-11-11,1.6
W_16.5517_79.5494,16.55167,79.54944,2018-11-18,1.55
W_16.5517_79.5494,16.55167,79.54944,2018-11-25,1.6
W_16.5517_79.5494,16.55167,79.54944,2018-12-11,1.5
W_16.5517_79.5494,16.55167,79.54944,2018-12-18,1.2
W_16.5517_79.5494,16.55167,79.54944,2018-12-25,1.0
W_16.5517_79.5494,16.55167,79.54944,2019-01-04,0.76
W_16.5517_79.5494,16.55167,79.54944,2019-05-04,1.23
W_16.5517_79.5494,16.55167,79.54944,2019-08-19,1.12
W_16.5517_79.5494,16.55167,79.54944,2019-10-31,0.92
W_16.5517_79.5494,16.55167,79.54944,2020-01-09,0.9
W_16.5517_79.5494,16.55167,79.54944,2020-11-29,0.95
W_16.5517_79.5494,16.55167,79.54944,2021-01-09,1.03
