kind,seed,qr_return,meanq_return,qr_minus_meanq,comparison,observed_difference,ci_lower,ci_upper,ci_contains_zero,p_positive
per_seed,42,9.778598676934088,9.858933681618739,-0.08033500468465071,qr_vs_mean_s42,-0.0803350046846484,-0.23800288447878062,0.034005089167018915,True,0.1196
per_seed,123,9.817553507896628,9.386706510494463,0.43084699740216514,qr_vs_mean_s123,0.430846997402166,0.27728293375835084,0.594761222749346,False,1.0
per_seed,2024,9.76598178134803,9.648785926160873,0.11719585518715725,qr_vs_mean_s2024,0.11719585518715815,0.05698752186081567,0.1806715604625309,False,1.0
